Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Chris Wormley,,,0,0,,,,,,,,,,0,1,0,,1,,0,,15.0,2024,216
Marlon Humphrey,BAL,0.0,8,5,62.5%,29.0,5.8,3.6,0.0,69.3,4.3,11.0,18.0,2,0,0,0.0,0,5.0,0,0.0%,15.0,2024,216
Desmond King,BAL,0.0,5,4,80.0%,36.0,9.0,7.2,1.0,136.2,10.4,19.0,17.0,1,1,0,0.0,1,2.0,0,0.0%,15.0,2024,216
Nate Wiggins,BAL,0.0,6,3,50.0%,47.0,15.7,7.8,0.0,76.4,6.7,33.0,14.0,0,0,0,0.0,0,4.0,0,0.0%,15.0,2024,216
Brandon Stephens,BAL,0.0,4,3,75.0%,22.0,7.3,5.5,0.0,87.5,9.5,14.0,8.0,0,0,0,0.0,0,2.0,0,0.0%,15.0,2024,216
Kyle Hamilton,BAL,0.0,2,2,100.0%,8.0,4.0,4.0,0.0,83.3,4.0,8.0,0.0,1,0,1,0.0,1,6.0,1,14.3%,15.0,2024,216
Kyle Van Noy,BAL,0.0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,8.0,8.0,8.0,2,2,0,1.0,3,3.0,0,0.0%,15.0,2024,216
Malik Harrison,BAL,0.0,2,1,50.0%,3.0,3.0,1.5,0.0,56.2,-5.0,-6.0,9.0,5,0,1,1.0,2,8.0,0,0.0%,15.0,2024,216
Roquan Smith,BAL,0.0,3,1,33.3%,17.0,17.0,5.7,0.0,53.5,5.3,9.0,8.0,3,0,1,0.0,1,5.0,0,0.0%,15.0,2024,216
Tre'Davious White,BAL,0.0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,2.0,2.0,6.0,0,0,0,0.0,0,3.0,0,0.0%,15.0,2024,216
Ar'Darius Washington,BAL,1.0,2,1,50.0%,5.0,5.0,2.5,0.0,16.7,1.0,-3.0,8.0,0,0,0,0.0,0,5.0,0,0.0%,15.0,2024,216
Odafe Oweh,BAL,0.0,0,0,,,,,,,,,,0,1,1,0.0,2,1.0,0,0.0%,15.0,2024,216
Michael Pierce,BAL,0.0,0,0,,,,,,,,,,0,2,0,0.0,2,1.0,0,0.0%,15.0,2024,216
Broderick Washington Jr.,BAL,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,1.0,0,0.0%,15.0,2024,216
David Ojabo,BAL,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,2.0,0,0.0%,15.0,2024,216
Travis Jones,BAL,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,4.0,0,0.0%,15.0,2024,216
Nnamdi Madubuike,BAL,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,3.0,0,0.0%,15.0,2024,216
Tavius Robinson,BAL,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,3.0,0,0.0%,15.0,2024,216
Chris Board,BAL,0.0,0,0,,,,,,,,,,2,0,0,0.0,0,3.0,0,0.0%,15.0,2024,216
Greg Stroman,NYG,0.0,7,6,85.7%,76.0,12.7,10.9,1.0,151.5,7.4,45.0,31.0,1,0,0,0.0,0,6.0,2,25.0%,15.0,2024,216
Dane Belton,NYG,0.0,4,3,75.0%,45.0,15.0,11.3,1.0,151.0,17.8,27.0,18.0,2,0,0,1.0,1,15.0,0,0.0%,15.0,2024,216
Art Green,NYG,0.0,3,3,100.0%,40.0,13.3,13.3,0.0,118.7,11.0,33.0,7.0,1,1,0,0.0,1,4.0,1,20.0%,15.0,2024,216
Micah McFadden,NYG,0.0,3,3,100.0%,36.0,12.0,12.0,1.0,156.2,0.7,2.0,34.0,2,0,0,1.0,1,11.0,2,15.4%,15.0,2024,216
Jason Pinnock,NYG,0.0,3,3,100.0%,63.0,21.0,21.0,1.0,158.3,14.3,43.0,20.0,1,0,0,0.0,0,6.0,1,14.3%,15.0,2024,216
Isaiah Simmons,NYG,0.0,2,2,100.0%,23.0,11.5,11.5,1.0,154.2,9.5,19.0,4.0,4,1,0,0.0,1,0.0,1,100.0%,15.0,2024,216
Adoree' Jackson,NYG,0.0,2,1,50.0%,7.0,7.0,3.5,0.0,58.3,10.0,6.0,1.0,0,0,0,0.0,0,5.0,0,0.0%,15.0,2024,216
Brian Burns,NYG,0.0,0,0,,,,,,,,,,1,4,0,1.0,5,2.0,2,50.0%,15.0,2024,216
Kayvon Thibodeaux,NYG,0.0,0,0,,,,,,,,,,0,2,0,0.0,2,1.0,0,0.0%,15.0,2024,216
Jordon Riley,NYG,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,2.0,0,0.0%,15.0,2024,216
Elijah Chatman,NYG,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,1.0,0,0.0%,15.0,2024,216
Tomon Fox,NYG,0.0,0,0,,,,,,,,,,2,0,0,0.0,0,1.0,0,0.0%,15.0,2024,216
Darius Muasau,NYG,0.0,0,0,,,,,,,,,,2,0,0,0.0,0,6.0,1,14.3%,15.0,2024,216
