Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jordan Love,GNB,1,4,0,4,15.0,2024,222
Josh Jacobs,GNB,26,94,1,19,15.0,2024,222
Jayden Reed,GNB,3,27,0,13,15.0,2024,222
Emanuel Wilson,GNB,3,9,0,4,15.0,2024,222
Chris Brooks,GNB,1,6,0,6,15.0,2024,222
Christian Watson,GNB,0,0,0,0,15.0,2024,222
Romeo Doubs,GNB,0,0,0,0,15.0,2024,222
Tucker Kraft,GNB,0,0,0,0,15.0,2024,222
Dontayvion Wicks,GNB,0,0,0,0,15.0,2024,222
Geno Smith,SEA,1,5,0,5,15.0,2024,222
Sam Howell,SEA,1,2,0,2,15.0,2024,222
Zach Charbonnet,SEA,8,54,1,24,15.0,2024,222
George Holani,SEA,3,10,0,8,15.0,2024,222
Kenny McIntosh,SEA,3,9,0,5,15.0,2024,222
Jaxon Smith-Njigba,SEA,0,0,0,0,15.0,2024,222
D.K. Metcalf,SEA,0,0,0,0,15.0,2024,222
Tyler Lockett,SEA,0,0,0,0,15.0,2024,222
Noah Fant,SEA,0,0,0,0,15.0,2024,222
Jake Bobo,SEA,0,0,0,0,15.0,2024,222
AJ Barner,SEA,0,0,0,0,15.0,2024,222
