#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,IND 30,10,4:08,70,Touchdown,0,Colts,15.0,2024,218
2,1,7:06,IND 30,14,7:17,52,Field Goal,0,Colts,15.0,2024,218
3,2,11:39,IND 4,3,1:39,3,Punt,0,Colts,15.0,2024,218
4,2,5:29,IND 30,4,1:32,12,Interception,0,Colts,15.0,2024,218
5,2,3:02,IND 14,3,0:22,4,Punt,0,Colts,15.0,2024,218
6,2,1:38,DEN 47,6,1:32,15,Field Goal,0,Colts,15.0,2024,218
7,3,13:12,IND 38,2,0:36,61,Fumble,0,Colts,15.0,2024,218
8,3,10:23,IND 18,3,2:12,-5,Punt,0,Colts,15.0,2024,218
9,3,7:22,IND 27,1,0:08,4,Fumble,0,Colts,15.0,2024,218
10,3,5:18,IND 30,4,1:31,-5,Punt,0,Colts,15.0,2024,218
11,3,1:04,IND 20,3,2:03,2,Punt,0,Colts,15.0,2024,218
12,4,13:51,IND 30,3,1:22,20,Fumble,0,Colts,15.0,2024,218
13,4,12:29,IND 30,5,2:19,25,Downs,0,Colts,15.0,2024,218
14,4,8:39,IND 20,2,1:00,5,Interception,0,Colts,15.0,2024,218
15,4,5:48,IND 30,11,3:51,50,Downs,0,Colts,15.0,2024,218
