Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jordan Love,GNB,0,0,0,0,0,15.0,2024,222
Josh Jacobs,GNB,4,4,42,0,21,15.0,2024,222
Jayden Reed,GNB,6,5,34,0,12,15.0,2024,222
Emanuel Wilson,GNB,0,0,0,0,0,15.0,2024,222
Chris Brooks,GNB,1,1,9,0,9,15.0,2024,222
Christian Watson,GNB,6,3,56,0,36,15.0,2024,222
Romeo Doubs,GNB,5,3,40,2,22,15.0,2024,222
Tucker Kraft,GNB,2,2,34,0,26,15.0,2024,222
Dontayvion Wicks,GNB,2,2,14,0,12,15.0,2024,222
Geno Smith,SEA,0,0,0,0,0,15.0,2024,222
Sam Howell,SEA,0,0,0,0,0,15.0,2024,222
Zach Charbonnet,SEA,4,1,12,0,12,15.0,2024,222
George Holani,SEA,0,0,0,0,0,15.0,2024,222
Kenny McIntosh,SEA,0,0,0,0,0,15.0,2024,222
Jaxon Smith-Njigba,SEA,12,10,83,0,25,15.0,2024,222
D.K. Metcalf,SEA,3,3,28,0,15,15.0,2024,222
Tyler Lockett,SEA,1,1,22,0,22,15.0,2024,222
Noah Fant,SEA,7,3,15,0,5,15.0,2024,222
Jake Bobo,SEA,1,1,8,0,8,15.0,2024,222
AJ Barner,SEA,3,1,5,0,5,15.0,2024,222
