Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Colts,-18.0,-29.19,-19.29,-9.9,-23.48,12.23,8.82,4.83,9.17,0.6,-3.76,5.64,-1.67,-0.86,1.25,15.0,2024,218
Broncos,18.0,-12.23,-8.82,-4.83,-9.17,29.19,19.29,9.9,23.48,-0.6,-5.64,3.76,0.86,1.67,-1.25,15.0,2024,218
