Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,15.0,2024,217
James Cook,BUF,1,1,28,0,28,15.0,2024,217
Ray Davis,BUF,2,2,14,1,9,15.0,2024,217
Ty Johnson,BUF,5,5,114,0,33,15.0,2024,217
Keon Coleman,BUF,2,1,64,0,64,15.0,2024,217
Dalton Kincaid,BUF,7,4,53,0,29,15.0,2024,217
Dawson Knox,BUF,3,2,42,0,23,15.0,2024,217
Khalil Shakir,BUF,7,6,39,1,10,15.0,2024,217
Mack Hollins,BUF,3,1,7,0,7,15.0,2024,217
Curtis Samuel,BUF,2,1,1,0,1,15.0,2024,217
Jared Goff,DET,0,0,0,0,0,15.0,2024,217
Jahmyr Gibbs,DET,7,5,83,1,21,15.0,2024,217
David Montgomery,DET,4,4,31,0,14,15.0,2024,217
Amon-Ra St. Brown,DET,18,14,193,1,66,15.0,2024,217
Sam LaPorta,DET,10,7,111,0,31,15.0,2024,217
Jameson Williams,DET,5,3,37,1,18,15.0,2024,217
Tim Patrick,DET,8,4,30,1,12,15.0,2024,217
Dan Skipper,DET,1,1,9,1,9,15.0,2024,217
Allen Robinson,DET,1,0,0,0,0,15.0,2024,217
