Player,Pos,home_team,team,week,year,game_id
Caleb Williams,QB,0,Bears,15.0,2024,223
D'Andre Swift,RB,0,Bears,15.0,2024,223
Keenan Allen,WR,0,Bears,15.0,2024,223
D.J. Moore,WR,0,Bears,15.0,2024,223
Marcedes Lewis,TE,0,Bears,15.0,2024,223
Cole Kmet,TE,0,Bears,15.0,2024,223
Darnell Wright,OL,0,Bears,15.0,2024,223
Coleman Shelton,OL,0,Bears,15.0,2024,223
Matt Pryor,OL,0,Bears,15.0,2024,223
Teven Jenkins,OL,0,Bears,15.0,2024,223
Kiran Amegadjie,OL,0,Bears,15.0,2024,223
Zacch Pickens,DL,0,Bears,15.0,2024,223
Montez Sweat,DL,0,Bears,15.0,2024,223
DeMarcus Walker,DL,0,Bears,15.0,2024,223
Byron Cowart,DT,0,Bears,15.0,2024,223
T.J. Edwards,LB,0,Bears,15.0,2024,223
Tremaine Edmunds,LB,0,Bears,15.0,2024,223
Jaylon Johnson,DB,0,Bears,15.0,2024,223
Elijah Hicks,DB,0,Bears,15.0,2024,223
Kyler Gordon,DB,0,Bears,15.0,2024,223
Tyrique Stevenson,DB,0,Bears,15.0,2024,223
Kevin Byard,DB,0,Bears,15.0,2024,223
