Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Mike Evans,TAM,11,9,159,2,5.0,102,11.3,57,6.3,12.4,1,9.0,0,0.0,1,120.5,15.0,2024,221
Jalen McMillan,TAM,6,5,75,1,3.0,62,12.4,13,2.6,12.7,0,,0,0.0,0,158.3,15.0,2024,221
Bucky Irving,TAM,2,2,-4,0,0.0,-7,-3.5,3,1.5,-3.5,0,,0,0.0,0,79.2,15.0,2024,221
Cade Otton,TAM,3,2,24,0,2.0,9,4.5,15,7.5,12.3,0,,0,0.0,0,91.0,15.0,2024,221
Rachaad White,TAM,2,2,17,1,1.0,-11,-5.5,28,14.0,-5.5,0,,0,0.0,0,141.7,15.0,2024,221
Ryan Miller,TAM,1,1,1,0,,-2,-2.0,3,3.0,-2.0,0,,0,0.0,0,79.2,15.0,2024,221
Sterling Shepard,TAM,1,1,16,0,1.0,15,15.0,1,1.0,15.0,0,,0,0.0,0,118.7,15.0,2024,221
Quentin Johnston,LAC,10,5,45,1,3.0,23,4.6,22,4.4,10.9,4,1.3,0,0.0,1,56.2,15.0,2024,221
Ladd McConkey,LAC,7,5,58,1,4.0,45,9.0,13,2.6,8.0,0,,2,28.6,0,135.7,15.0,2024,221
Stone Smartt,LAC,6,5,50,0,2.0,39,7.8,11,2.2,9.3,0,,1,16.7,0,101.4,15.0,2024,221
DJ Chark,LAC,2,2,16,0,,14,7.0,2,1.0,7.0,0,,0,0.0,0,100.0,15.0,2024,221
Josh Palmer,LAC,3,2,10,0,,10,5.0,0,0.0,8.3,0,,0,0.0,0,71.5,15.0,2024,221
Kimani Vidal,LAC,3,2,13,0,1.0,2,1.0,11,5.5,1.3,0,,1,33.3,0,75.7,15.0,2024,221
Tucker Fisk,LAC,1,1,7,0,,5,5.0,2,2.0,5.0,0,,0,0.0,0,95.8,15.0,2024,221
