Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Matthew Stafford,LAR,0,0,0,0,0,15.0,2024,209
Kyren Williams,LAR,2,2,4,0,4,15.0,2024,209
Puka Nacua,LAR,8,7,97,0,51,15.0,2024,209
Blake Corum,LAR,3,2,15,0,12,15.0,2024,209
Colby Parkinson,LAR,5,2,21,0,14,15.0,2024,209
Hunter Long,LAR,2,2,17,0,9,15.0,2024,209
Tutu Atwell,LAR,2,1,6,0,6,15.0,2024,209
Cooper Kupp,LAR,3,0,0,0,0,15.0,2024,209
Demarcus Robinson,LAR,1,0,0,0,0,15.0,2024,209
Brock Purdy,SFO,0,0,0,0,0,15.0,2024,209
Isaac Guerendo,SFO,4,4,18,0,10,15.0,2024,209
Deebo Samuel,SFO,7,3,16,0,6,15.0,2024,209
George Kittle,SFO,7,4,61,0,33,15.0,2024,209
Jauan Jennings,SFO,9,2,31,0,18,15.0,2024,209
Ricky Pearsall,SFO,4,1,16,0,16,15.0,2024,209
