Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Aaron Rodgers,NYJ,6,45,0,18,15.0,2024,214
Breece Hall,NYJ,9,30,1,18,15.0,2024,214
Isaiah Davis,NYJ,5,24,0,11,15.0,2024,214
Ashtyn Davis,NYJ,1,21,0,21,15.0,2024,214
Braelon Allen,NYJ,2,5,0,3,15.0,2024,214
Davante Adams,NYJ,0,0,0,0,15.0,2024,214
Garrett Wilson,NYJ,0,0,0,0,15.0,2024,214
Jeremy Ruckert,NYJ,0,0,0,0,15.0,2024,214
Allen Lazard,NYJ,0,0,0,0,15.0,2024,214
Mac Jones,JAX,4,29,0,13,15.0,2024,214
Travis Etienne,JAX,14,65,0,10,15.0,2024,214
Tank Bigsby,JAX,11,42,0,14,15.0,2024,214
Brian Thomas,JAX,0,0,0,0,15.0,2024,214
Brenton Strange,JAX,0,0,0,0,15.0,2024,214
Parker Washington,JAX,0,0,0,0,15.0,2024,214
Devin Duvernay,JAX,0,0,0,0,15.0,2024,214
Josh Reynolds,JAX,0,0,0,0,15.0,2024,214
