Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Russell Wilson,PIT,14,22,128,5,20.8,156,7.1,74,5.3,3.4,54,3.9,2,9.5%,2,9.5%,2,0,1,2,5,19.2%,2,5.5,15.0,2024,220
Jalen Hurts,PHI,25,32,290,15,42.9,208,6.5,132,5.3,4.1,158,6.3,1,3.2%,3,9.7%,3,11,0,2,5,13.2%,3,4.0,15.0,2024,220
