Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Patrick Mahomes,KAN,2,14,0,10,15.0,2024,212
Carson Wentz,KAN,3,0,0,2,15.0,2024,212
Kareem Hunt,KAN,13,45,0,12,15.0,2024,212
Isiah Pacheco,KAN,13,32,0,9,15.0,2024,212
Xavier Worthy,KAN,3,30,1,21,15.0,2024,212
Samaje Perine,KAN,1,11,0,11,15.0,2024,212
DeAndre Hopkins,KAN,0,0,0,0,15.0,2024,212
Travis Kelce,KAN,0,0,0,0,15.0,2024,212
Noah Gray,KAN,0,0,0,0,15.0,2024,212
JuJu Smith-Schuster,KAN,0,0,0,0,15.0,2024,212
Justin Watson,KAN,0,0,0,0,15.0,2024,212
Jameis Winston,CLE,2,-2,0,-1,15.0,2024,212
Dorian Thompson-Robinson,CLE,3,16,0,9,15.0,2024,212
Jerome Ford,CLE,7,84,1,62,15.0,2024,212
Nick Chubb,CLE,9,41,0,8,15.0,2024,212
Jerry Jeudy,CLE,0,0,0,0,15.0,2024,212
Jordan Akins,CLE,0,0,0,0,15.0,2024,212
Michael Woods II,CLE,0,0,0,0,15.0,2024,212
Jamari Thrash,CLE,0,0,0,0,15.0,2024,212
Blake Whiteheart,CLE,0,0,0,0,15.0,2024,212
Elijah Moore,CLE,0,0,0,0,15.0,2024,212
