Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
D.J. Moore,CHI,8,8,46,0,0.0,4,0.5,42,5.3,0.5,0,,0,0.0,0,90.6,15.0,2024,223
Keenan Allen,CHI,13,6,82,1,4.0,59,9.8,23,3.8,11.2,0,,1,7.7,0,92.5,15.0,2024,223
Rome Odunze,CHI,7,2,39,0,2.0,12,6.0,27,13.5,10.1,0,,2,28.6,0,50.3,15.0,2024,223
Cole Kmet,CHI,1,1,14,0,1.0,0,0.0,14,14.0,0.0,0,,0,0.0,0,118.7,15.0,2024,223
Tyler Scott,CHI,1,1,5,0,,-2,-2.0,7,7.0,-2.0,0,,0,0.0,0,87.5,15.0,2024,223
D'Andre Swift,CHI,1,1,10,0,1.0,0,0.0,10,10.0,0.0,0,,0,0.0,0,108.3,15.0,2024,223
Jordan Addison,MIN,9,7,63,0,3.0,53,7.6,10,1.4,8.9,0,,0,0.0,0,95.8,15.0,2024,223
Justin Jefferson,MIN,14,7,73,1,3.0,36,5.1,37,5.3,11.1,0,,1,7.1,1,59.5,15.0,2024,223
T.J. Hockenson,MIN,7,5,52,0,4.0,31,6.2,21,4.2,7.9,0,,0,0.0,0,92.6,15.0,2024,223
Aaron Jones,MIN,3,2,20,0,1.0,-3,-1.5,23,11.5,-1.3,0,,0,0.0,0,85.4,15.0,2024,223
Jalen Nailor,MIN,1,1,5,0,1.0,-1,-1.0,6,6.0,-1.0,0,,0,0.0,0,87.5,15.0,2024,223
Brandon Powell,MIN,1,1,12,0,1.0,11,11.0,1,1.0,11.0,0,,0,0.0,0,116.7,15.0,2024,223
Trent Sherfield,MIN,1,1,6,0,1.0,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7,15.0,2024,223
Johnny Mundt,MIN,1,0,0,0,,0,,0,,-5.0,0,,0,0.0,0,39.6,15.0,2024,223
