0,1,week,year,game_id
Won Toss,Giants (deferred),15.0,2024,216
Roof,outdoors,15.0,2024,216
Surface,fieldturf,15.0,2024,216
Duration,2:56,15.0,2024,216
Attendance,77455,15.0,2024,216
Weather,"36 degrees, relative humidity 62%, wind 6 mph",15.0,2024,216
Vegas Line,Baltimore Ravens -16.5,15.0,2024,216
Over/Under,42.5 (over),15.0,2024,216
