Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Jordan Love,GNB,0,0,15.0,2024,222
Josh Jacobs,GNB,1,1,15.0,2024,222
Jayden Reed,GNB,1,0,15.0,2024,222
Emanuel Wilson,GNB,0,0,15.0,2024,222
Chris Brooks,GNB,0,0,15.0,2024,222
Christian Watson,GNB,0,0,15.0,2024,222
Romeo Doubs,GNB,0,0,15.0,2024,222
Tucker Kraft,GNB,0,0,15.0,2024,222
Dontayvion Wicks,GNB,0,0,15.0,2024,222
Geno Smith,SEA,0,0,15.0,2024,222
Sam Howell,SEA,0,0,15.0,2024,222
Zach Charbonnet,SEA,0,0,15.0,2024,222
George Holani,SEA,0,0,15.0,2024,222
Kenny McIntosh,SEA,0,0,15.0,2024,222
Jaxon Smith-Njigba,SEA,0,0,15.0,2024,222
D.K. Metcalf,SEA,0,0,15.0,2024,222
Tyler Lockett,SEA,0,0,15.0,2024,222
Noah Fant,SEA,0,0,15.0,2024,222
Jake Bobo,SEA,0,0,15.0,2024,222
AJ Barner,SEA,0,0,15.0,2024,222
