Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Cooper Rush,DAL,18,29,214,11,36.7,118,4.1,114,6.3,3.9,100,5.6,2,7.1%,3,10.7%,1,8,0,2,3,9.7%,1,9.0,15.0,2024,210
Bryce Young,CAR,19,28,219,7,20.6,225,8.0,96,5.1,3.4,123,6.5,1,3.7%,5,18.5%,6,5,3,4,13,35.1%,3,4.0,15.0,2024,210
