Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Puka Nacua,LAR,8,7,97,0,2.0,57,8.1,40,5.7,10.1,0,,0,0.0,0,117.2,15.0,2024,209
Blake Corum,LAR,3,2,15,0,2.0,-3,-1.5,18,9.0,-0.3,0,,1,33.3,0,78.5,15.0,2024,209
Hunter Long,LAR,2,2,17,0,1.0,7,3.5,10,5.0,3.5,0,,0,0.0,0,102.1,15.0,2024,209
Colby Parkinson,LAR,5,2,21,0,1.0,8,4.0,13,6.5,5.4,0,,0,0.0,0,52.9,15.0,2024,209
Kyren Williams,LAR,2,2,4,0,0.0,0,0.0,4,2.0,0.0,0,,0,0.0,0,79.2,15.0,2024,209
Tutu Atwell,LAR,2,1,6,0,,6,6.0,0,0.0,8.5,0,,0,0.0,0,56.2,15.0,2024,209
Cooper Kupp,LAR,3,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6,15.0,2024,209
Demarcus Robinson,LAR,1,0,0,0,,0,,0,,11.0,0,,1,100.0,0,39.6,15.0,2024,209
Isaac Guerendo,SFO,4,4,18,0,1.0,-3,-0.8,21,5.3,-0.8,0,,0,0.0,0,85.4,15.0,2024,209
George Kittle,SFO,7,4,61,0,3.0,39,9.8,22,5.5,12.1,0,,0,0.0,0,86.0,15.0,2024,209
Deebo Samuel,SFO,7,3,16,0,,1,0.3,15,5.0,8.1,0,,1,14.3,0,50.3,15.0,2024,209
Jauan Jennings,SFO,9,2,31,0,2.0,21,10.5,10,5.0,13.4,0,,2,22.2,1,1.9,15.0,2024,209
Ricky Pearsall,SFO,4,1,16,0,1.0,13,13.0,3,3.0,18.8,0,,0,0.0,0,43.7,15.0,2024,209
