Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Eagles,14.0,11.49,19.02,-6.83,-3.55,10.72,6.8,3.92,4.51,-5.74,-5.83,4.09,-0.2,-6.05,2.25,15.0,2024,220
Steelers,-14.0,-10.72,-6.8,-3.92,-4.51,-11.49,-19.02,6.83,3.55,5.74,-4.09,5.83,6.05,0.2,-2.25,15.0,2024,220
