Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Joe Burrow,CIN,26,37,271,12,31.6,246,6.6,157,6.0,4.2,114,4.4,2,5.7%,5,14.3%,1,6,2,3,6,15.8%,0,,15.0,2024,211
Mason Rudolph,TEN,21,26,209,10,38.5,141,5.4,75,3.6,2.9,134,6.4,0,0.0%,2,8.0%,0,2,2,2,4,14.8%,1,12.0,15.0,2024,211
Will Levis,TEN,8,12,89,3,23.1,66,5.5,34,4.3,2.8,55,6.9,0,0.0%,1,8.3%,1,5,0,2,3,23.1%,0,,15.0,2024,211
