Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Jaguars,-7.0,14.36,8.77,7.59,-1.32,-23.94,-16.61,-7.66,0.0,3.35,-4.98,5.44,1.84,-1.98,3.03,15.0,2024,214
Jets,7.0,23.94,16.61,7.66,0.0,-14.36,-8.77,-7.59,1.32,-3.35,-5.44,4.98,1.98,-1.84,-3.03,15.0,2024,214
