Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Patrick Mahomes,KAN,0,0,0,0,0,15.0,2024,212
Carson Wentz,KAN,0,0,0,0,0,15.0,2024,212
Kareem Hunt,KAN,2,1,4,0,4,15.0,2024,212
Isiah Pacheco,KAN,1,1,15,0,15,15.0,2024,212
Xavier Worthy,KAN,11,6,46,0,12,15.0,2024,212
Samaje Perine,KAN,1,1,23,0,23,15.0,2024,212
DeAndre Hopkins,KAN,6,5,36,0,12,15.0,2024,212
Travis Kelce,KAN,8,4,27,0,8,15.0,2024,212
Noah Gray,KAN,5,2,21,1,15,15.0,2024,212
JuJu Smith-Schuster,KAN,3,1,7,1,7,15.0,2024,212
Justin Watson,KAN,1,0,0,0,0,15.0,2024,212
Jameis Winston,CLE,0,0,0,0,0,15.0,2024,212
Dorian Thompson-Robinson,CLE,0,0,0,0,0,15.0,2024,212
Jerome Ford,CLE,2,2,20,0,26,15.0,2024,212
Nick Chubb,CLE,1,0,0,0,0,15.0,2024,212
Jerry Jeudy,CLE,14,11,108,0,20,15.0,2024,212
Jordan Akins,CLE,4,3,30,0,12,15.0,2024,212
Michael Woods II,CLE,3,2,7,0,4,15.0,2024,212
Jamari Thrash,CLE,1,0,0,0,0,15.0,2024,212
Blake Whiteheart,CLE,1,0,0,0,0,15.0,2024,212
Elijah Moore,CLE,6,2,-1,0,2,15.0,2024,212
