Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Drake Maye,NWE,0,0,0,0,0,15.0,2024,219
Rhamondre Stevenson,NWE,1,1,16,0,16,15.0,2024,219
Antonio Gibson,NWE,2,2,31,0,20,15.0,2024,219
Kendrick Bourne,NWE,3,3,44,0,37,15.0,2024,219
Austin Hooper,NWE,3,3,38,0,26,15.0,2024,219
Hunter Henry,NWE,4,4,25,0,11,15.0,2024,219
Kayshon Boutte,NWE,5,2,19,0,16,15.0,2024,219
Marcus Jones,NWE,1,1,18,0,18,15.0,2024,219
Demario Douglas,NWE,3,3,11,1,4,15.0,2024,219
Ja'Lynn Polk,NWE,1,0,0,0,0,15.0,2024,219
Kyler Murray,ARI,0,0,0,0,0,15.0,2024,219
Clayton Tune,ARI,0,0,0,0,0,15.0,2024,219
James Conner,ARI,5,5,28,0,12,15.0,2024,219
Trey Benson,ARI,0,0,0,0,0,15.0,2024,219
DeeJay Dallas,ARI,0,0,0,0,0,15.0,2024,219
Greg Dortch,ARI,3,3,60,0,39,15.0,2024,219
Trey McBride,ARI,10,9,87,0,29,15.0,2024,219
Marvin Harrison Jr.,ARI,6,2,32,0,23,15.0,2024,219
Michael Wilson,ARI,2,2,9,0,5,15.0,2024,219
Tip Reiman,ARI,3,2,8,0,5,15.0,2024,219
Elijah Higgins,ARI,1,1,5,0,5,15.0,2024,219
Zay Jones,ARI,1,1,3,0,3,15.0,2024,219
