Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Lamar Jackson,BAL,21,25,290,13,48.1,258,10.3,175,8.3,7.0,115,5.5,0,0.0%,2,8.3%,2,12,7,1,10,35.7%,1,21.0,15.0,2024,216
Tim Boyle,NYG,12,24,123,4,16.0,139,5.8,60,5.0,2.5,63,5.3,1,4.5%,4,18.2%,1,8,8,4,13,52.0%,0,,15.0,2024,216
Tommy DeVito,NYG,10,13,68,4,26.7,62,4.8,35,3.5,2.7,33,3.3,0,0.0%,2,16.7%,2,2,2,0,4,26.7%,0,,15.0,2024,216
