Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Packers,17.0,11.94,18.45,-5.24,-3.84,13.45,16.07,-2.62,6.96,-9.51,-5.57,4.41,1.22,-4.03,-5.54,15.0,2024,222
Seahawks,-17.0,-13.45,-16.07,2.62,-6.96,-11.94,-18.45,5.24,3.84,9.51,-4.41,5.57,4.03,-1.22,5.54,15.0,2024,222
