#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:02,BUF 27,7,3:06,73,Touchdown,0,Bills,15.0,2024,217
2,1,7:44,BUF 22,9,5:43,78,Touchdown,0,Bills,15.0,2024,217
3,2,13:36,BUF 30,9,5:21,70,Touchdown,0,Bills,15.0,2024,217
4,2,3:01,BUF 30,5,1:18,64,Missed FG,0,Bills,15.0,2024,217
5,2,0:36,BUF 42,5,0:36,17,End of Half,0,Bills,15.0,2024,217
6,3,15:00,BUF 30,4,1:49,70,Touchdown,0,Bills,15.0,2024,217
7,3,11:16,BUF 8,8,4:13,37,Punt,0,Bills,15.0,2024,217
8,3,5:08,DET 26,5,1:37,26,Touchdown,0,Bills,15.0,2024,217
9,3,1:41,BUF 30,7,2:39,38,Field Goal,0,Bills,15.0,2024,217
10,4,12:00,DET 5,1,0:09,5,Touchdown,0,Bills,15.0,2024,217
11,4,8:02,BUF 30,10,5:59,47,Field Goal,0,Bills,15.0,2024,217
12,4,0:12,DET 46,1,0:12,-1,End of Game,0,Bills,15.0,2024,217
