#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,MIA 26,6,3:40,11,Punt,0,Dolphins,15.0,2024,213
2,1,7:09,MIA 18,3,1:12,8,Punt,0,Dolphins,15.0,2024,213
3,1,4:15,MIA 18,12,7:40,45,Field Goal,0,Dolphins,15.0,2024,213
4,2,10:07,MIA 26,3,0:42,8,Fumble,0,Dolphins,15.0,2024,213
5,2,6:45,MIA 30,10,4:48,52,Field Goal,0,Dolphins,15.0,2024,213
6,2,0:42,HOU 38,2,0:29,-1,Interception,0,Dolphins,15.0,2024,213
7,3,11:02,MIA 27,11,6:32,73,Touchdown,0,Dolphins,15.0,2024,213
8,3,2:10,MIA 27,13,6:44,53,Interception,0,Dolphins,15.0,2024,213
9,4,4:20,MIA 22,3,1:30,-9,Punt,0,Dolphins,15.0,2024,213
10,4,1:44,MIA 23,1,0:07,0,Interception,0,Dolphins,15.0,2024,213
