Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Xavier Worthy,KAN,11,6,46,0,2.0,9,1.5,37,6.2,8.5,0,,2,18.2,0,65.0,15.0,2024,212
DeAndre Hopkins,KAN,6,5,36,0,3.0,29,5.8,7,1.4,4.8,0,,0,0.0,0,91.7,15.0,2024,212
Travis Kelce,KAN,8,4,27,0,2.0,16,4.0,11,2.8,11.5,0,,1,12.5,0,57.8,15.0,2024,212
Noah Gray,KAN,5,2,21,1,2.0,21,10.5,0,0.0,5.8,0,,2,40.0,0,92.5,15.0,2024,212
Kareem Hunt,KAN,2,1,4,0,0.0,-4,-4.0,8,8.0,-3.0,0,,0,0.0,0,56.2,15.0,2024,212
Isiah Pacheco,KAN,1,1,15,0,1.0,2,2.0,13,13.0,2.0,0,,0,0.0,0,118.7,15.0,2024,212
Samaje Perine,KAN,1,1,23,0,1.0,-2,-2.0,25,25.0,-2.0,0,,0,0.0,0,118.7,15.0,2024,212
JuJu Smith-Schuster,KAN,3,1,7,1,1.0,-4,-4.0,11,11.0,5.0,0,,1,33.3,0,81.9,15.0,2024,212
Justin Watson,KAN,1,0,0,0,,0,,0,,51.0,0,,0,0.0,0,39.6,15.0,2024,212
Jerry Jeudy,CLE,14,11,108,0,6.0,60,5.5,48,4.4,8.4,0,,0,0.0,0,98.8,15.0,2024,212
Jordan Akins,CLE,4,3,30,0,2.0,-1,-0.3,31,10.3,2.3,0,,0,0.0,0,95.8,15.0,2024,212
Elijah Moore,CLE,6,2,-1,0,,-2,-1.0,1,0.5,14.0,0,,0,0.0,1,2.8,15.0,2024,212
Michael Woods II,CLE,3,2,7,0,,0,0.0,7,3.5,9.7,0,,0,0.0,1,30.6,15.0,2024,212
Jerome Ford,CLE,2,2,20,0,1.0,-8,-4.0,28,14.0,-4.0,0,,0,0.0,0,108.3,15.0,2024,212
Jamari Thrash,CLE,1,0,0,0,,0,,0,,11.0,0,,1,100.0,0,39.6,15.0,2024,212
Blake Whiteheart,CLE,1,0,0,0,,0,,0,,20.0,0,,0,0.0,1,0.0,15.0,2024,212
Nick Chubb,CLE,1,0,0,0,0.0,0,,0,,4.0,0,,0,0.0,1,0.0,15.0,2024,212
