Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Matthew Stafford,LAR,0,0,15.0,2024,209
Kyren Williams,LAR,0,0,15.0,2024,209
Puka Nacua,LAR,0,0,15.0,2024,209
Blake Corum,LAR,0,0,15.0,2024,209
Colby Parkinson,LAR,0,0,15.0,2024,209
Hunter Long,LAR,0,0,15.0,2024,209
Tutu Atwell,LAR,0,0,15.0,2024,209
Cooper Kupp,LAR,0,0,15.0,2024,209
Demarcus Robinson,LAR,0,0,15.0,2024,209
Brock Purdy,SFO,0,0,15.0,2024,209
Isaac Guerendo,SFO,0,0,15.0,2024,209
Deebo Samuel,SFO,0,0,15.0,2024,209
George Kittle,SFO,0,0,15.0,2024,209
Jauan Jennings,SFO,0,0,15.0,2024,209
Ricky Pearsall,SFO,0,0,15.0,2024,209
