Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Kirk Cousins,ATL,11,17,112,6,30.0,99,5.8,74,6.7,4.4,38,3.5,1,6.3%,1,6.3%,3,7,2,0,5,23.8%,1,2.0,15.0,2024,224
Desmond Ridder,LVR,23,39,208,11,26.2,401,10.3,119,5.2,3.1,89,3.9,0,0.0%,5,13.9%,3,5,3,2,8,17.8%,3,9.0,15.0,2024,224
