#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,JAX 30,13,6:23,70,Touchdown,1,Jaguars,15.0,2024,214
2,1,5:01,JAX 34,4,2:02,7,Interception,1,Jaguars,15.0,2024,214
3,2,13:48,JAX 13,18,11:07,77,Field Goal,1,Jaguars,15.0,2024,214
4,2,1:36,JAX 22,11,1:36,73,Field Goal,1,Jaguars,15.0,2024,214
5,3,10:28,JAX 30,7,2:23,45,Field Goal,1,Jaguars,15.0,2024,214
6,3,4:33,JAX 20,3,1:32,9,Punt,1,Jaguars,15.0,2024,214
7,4,14:50,JAX 27,8,3:52,73,Touchdown,1,Jaguars,15.0,2024,214
8,4,7:47,JAX 38,5,3:28,16,Punt,1,Jaguars,15.0,2024,214
9,4,3:24,JAX 33,7,1:33,42,Field Goal,1,Jaguars,15.0,2024,214
10,4,1:05,JAX 30,5,0:28,23,Interception,1,Jaguars,15.0,2024,214
