Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Breece Hall,NYJ,9,30,1,3.0,20,2.2,10,1.1,0,,15.0,2024,214
Aaron Rodgers,NYJ,6,45,0,3.0,41,6.8,4,0.7,0,,15.0,2024,214
Isaiah Davis,NYJ,5,24,0,1.0,11,2.2,13,2.6,0,,15.0,2024,214
Braelon Allen,NYJ,2,5,0,,3,1.5,2,1.0,0,,15.0,2024,214
Ashtyn Davis,NYJ,1,21,0,1.0,0,0.0,21,21.0,0,,15.0,2024,214
Travis Etienne,JAX,14,65,0,4.0,28,2.0,37,2.6,1,14.0,15.0,2024,214
Tank Bigsby,JAX,11,42,0,3.0,23,2.1,19,1.7,0,,15.0,2024,214
Mac Jones,JAX,4,29,0,3.0,14,3.5,15,3.8,0,,15.0,2024,214
