Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Anthony Richardson,IND,7,46,1,23,15.0,2024,218
Jonathan Taylor,IND,22,107,0,40,15.0,2024,218
Trey Sermon,IND,1,3,0,3,15.0,2024,218
Tyler Goodson,IND,1,3,0,3,15.0,2024,218
Michael Pittman Jr.,IND,0,0,0,0,15.0,2024,218
Kylen Granson,IND,0,0,0,0,15.0,2024,218
Josh Downs,IND,0,0,0,0,15.0,2024,218
Anthony Gould,IND,0,0,0,0,15.0,2024,218
Will Mallory,IND,0,0,0,0,15.0,2024,218
Alec Pierce,IND,0,0,0,0,15.0,2024,218
Adonai Mitchell,IND,1,-10,0,-10,15.0,2024,218
Bo Nix,DEN,8,23,0,16,15.0,2024,218
Jaleel McLaughlin,DEN,7,21,0,12,15.0,2024,218
Javonte Williams,DEN,6,15,0,4,15.0,2024,218
Audric Estime,DEN,5,13,0,6,15.0,2024,218
Courtland Sutton,DEN,0,0,0,0,15.0,2024,218
Marvin Mims,DEN,1,0,0,0,15.0,2024,218
Adam Trautman,DEN,0,0,0,0,15.0,2024,218
Nate Adkins,DEN,0,0,0,0,15.0,2024,218
Troy Franklin,DEN,0,0,0,0,15.0,2024,218
Lucas Krull,DEN,0,0,0,0,15.0,2024,218
Lil'Jordan Humphrey,DEN,0,0,0,0,15.0,2024,218
Devaughn Vele,DEN,0,0,0,0,15.0,2024,218
