Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Nate Herbig,G,74,100%,0,0%,2,7%,0,Jets,14.0,2022,197
Laken Tomlinson,G,74,100%,0,0%,2,7%,0,Jets,14.0,2022,197
Duane Brown,T,74,100%,0,0%,0,0%,0,Jets,14.0,2022,197
Connor McGovern,C,74,100%,0,0%,0,0%,0,Jets,14.0,2022,197
Garrett Wilson,WR,72,97%,0,0%,0,0%,0,Jets,14.0,2022,197
George Fant,T,69,93%,0,0%,0,0%,0,Jets,14.0,2022,197
Mike White,QB,67,91%,0,0%,0,0%,0,Jets,14.0,2022,197
Elijah Moore,WR,61,83%,0,0%,2,7%,0,Jets,14.0,2022,197
Tyler Conklin,TE,53,72%,0,0%,15,50%,0,Jets,14.0,2022,197
Denzel Mims,WR,51,69%,0,0%,0,0%,0,Jets,14.0,2022,197
Michael Carter,RB,37,50%,0,0%,0,0%,0,Jets,14.0,2022,197
Zonovan Knight,RB,35,47%,0,0%,0,0%,0,Jets,14.0,2022,197
C.J. Uzomah,TE,34,46%,0,0%,13,43%,0,Jets,14.0,2022,197
Braxton Berrios,WR,17,23%,0,0%,14,47%,0,Jets,14.0,2022,197
Corey Davis,WR,9,12%,0,0%,0,0%,0,Jets,14.0,2022,197
Joe Flacco,QB,7,9%,0,0%,0,0%,0,Jets,14.0,2022,197
Mike Remmers,T,5,7%,0,0%,2,7%,0,Jets,14.0,2022,197
Sauce Gardner,CB,0,0%,59,100%,5,17%,0,Jets,14.0,2022,197
C.J. Mosley,LB,0,0%,59,100%,5,17%,0,Jets,14.0,2022,197
Jordan Whitehead,SS,0,0%,59,100%,1,3%,0,Jets,14.0,2022,197
D.J. Reed,CB,0,0%,59,100%,1,3%,0,Jets,14.0,2022,197
Lamarcus Joyner,SS,0,0%,59,100%,0,0%,0,Jets,14.0,2022,197
Quincy Williams,LB,0,0%,51,86%,1,3%,0,Jets,14.0,2022,197
Michael Carter II,CB,0,0%,48,81%,4,13%,0,Jets,14.0,2022,197
Sheldon Rankins,DT,0,0%,44,75%,4,13%,0,Jets,14.0,2022,197
Carl Lawson,DE,0,0%,38,64%,1,3%,0,Jets,14.0,2022,197
John Franklin-Myers,DE,0,0%,38,64%,1,3%,0,Jets,14.0,2022,197
Nathan Shepherd,DT,0,0%,28,47%,6,20%,0,Jets,14.0,2022,197
Jermaine Johnson II,DE,0,0%,24,41%,14,47%,0,Jets,14.0,2022,197
Solomon Thomas,DT,0,0%,19,32%,4,13%,0,Jets,14.0,2022,197
Quinnen Williams,NT,0,0%,17,29%,1,3%,0,Jets,14.0,2022,197
Kwon Alexander,LB,0,0%,16,27%,0,0%,0,Jets,14.0,2022,197
Vinny Curry,DE,0,0%,15,25%,6,20%,0,Jets,14.0,2022,197
Bryce Huff,DE,0,0%,13,22%,20,67%,0,Jets,14.0,2022,197
Tony Adams,FS,0,0%,3,5%,16,53%,0,Jets,14.0,2022,197
Justin Hardee,CB,0,0%,0,0%,27,90%,0,Jets,14.0,2022,197
Kenny Yeboah,TE,0,0%,0,0%,25,83%,0,Jets,14.0,2022,197
Ty Johnson,RB,0,0%,0,0%,23,77%,0,Jets,14.0,2022,197
Jamien Sherwood,LB,0,0%,0,0%,23,77%,0,Jets,14.0,2022,197
Brandin Echols,CB,0,0%,0,0%,21,70%,0,Jets,14.0,2022,197
Will Parks,FS,0,0%,0,0%,20,67%,0,Jets,14.0,2022,197
Jeremy Ruckert,TE,0,0%,0,0%,15,50%,0,Jets,14.0,2022,197
Braden Mann,P,0,0%,0,0%,9,30%,0,Jets,14.0,2022,197
Thomas Hennessy,LS,0,0%,0,0%,9,30%,0,Jets,14.0,2022,197
Marcell Harris,LB,0,0%,0,0%,9,30%,0,Jets,14.0,2022,197
Greg Zuerlein,K,0,0%,0,0%,5,17%,0,Jets,14.0,2022,197
Dan Feeney,G,0,0%,0,0%,2,7%,0,Jets,14.0,2022,197
Laurent Duvernay-Tardif,G,0,0%,0,0%,2,7%,0,Jets,14.0,2022,197
