#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:34,NWE 40,4,1:22,10,Punt,0,Patriots,14.0,2022,208
2,1,4:56,NWE 3,6,2:48,31,Interception,0,Patriots,14.0,2022,208
3,2,14:52,NWE 25,8,3:27,75,Touchdown,0,Patriots,14.0,2022,208
4,2,9:35,NWE 21,6,2:42,10,Punt,0,Patriots,14.0,2022,208
5,2,2:59,NWE 23,3,1:17,-11,Punt,0,Patriots,14.0,2022,208
6,2,0:32,NWE 32,6,0:32,35,Field Goal,0,Patriots,14.0,2022,208
7,3,15:00,NWE 25,8,4:45,71,Field Goal,0,Patriots,14.0,2022,208
8,3,7:54,NWE 41,3,1:35,4,Punt,0,Patriots,14.0,2022,208
9,3,1:07,NWE 37,5,1:58,63,Touchdown,0,Patriots,14.0,2022,208
10,4,12:33,NWE 49,3,2:44,7,Punt,0,Patriots,14.0,2022,208
11,4,4:56,ARI 41,3,1:01,1,Punt,0,Patriots,14.0,2022,208
12,4,2:18,ARI 37,4,2:18,16,End of Game,0,Patriots,14.0,2022,208
