0,1,week,year,game_id
Won Toss,Jaguars (deferred),14.0,2022,201
Roof,outdoors,14.0,2022,201
Surface,grass,14.0,2022,201
Duration,3:13,14.0,2022,201
Attendance,68409,14.0,2022,201
Weather,"54 degrees, relative humidity 77%, wind 8 mph",14.0,2022,201
Vegas Line,Tennessee Titans -3.5,14.0,2022,201
Over/Under,41.0 (over),14.0,2022,201
