0,1,week,year,game_id
Won Toss,Patriots (deferred),14.0,2022,208
Roof,retractable roof (closed),14.0,2022,208
Surface,grass,14.0,2022,208
Duration,3:14,14.0,2022,208
Attendance,63251,14.0,2022,208
Vegas Line,New England Patriots -1.5,14.0,2022,208
Over/Under,43.5 (under),14.0,2022,208
