Player,Pos,home_team,team,week,year,game_id
Josh Allen,QB,1,Bills,14.0,2022,197
Devin Singletary,RB,1,Bills,14.0,2022,197
Gabriel Davis,WR,1,Bills,14.0,2022,197
Khalil Shakir,WR,1,Bills,14.0,2022,197
Stefon Diggs,WR,1,Bills,14.0,2022,197
Dawson Knox,TE,1,Bills,14.0,2022,197
Ryan Bates,OL,1,Bills,14.0,2022,197
Dion Dawkins,T,1,Bills,14.0,2022,197
Spencer Brown,T,1,Bills,14.0,2022,197
Rodger Saffold,G,1,Bills,14.0,2022,197
Mitch Morse,C,1,Bills,14.0,2022,197
Shaq Lawson,DE,1,Bills,14.0,2022,197
Gregory Rousseau,DE,1,Bills,14.0,2022,197
DaQuan Jones,DT,1,Bills,14.0,2022,197
Ed Oliver,DT,1,Bills,14.0,2022,197
Tremaine Edmunds,LB,1,Bills,14.0,2022,197
Matt Milano,LB,1,Bills,14.0,2022,197
Dane Jackson,CB,1,Bills,14.0,2022,197
Taron Johnson,CB,1,Bills,14.0,2022,197
Tre'Davious White,CB,1,Bills,14.0,2022,197
Damar Hamlin,S,1,Bills,14.0,2022,197
Jordan Poyer,S,1,Bills,14.0,2022,197
