Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Mac Jones,NWE,24,35,235,0,1,1,10,39,75.3,14.0,2022,208
Pierre Strong,NWE,0,0,0,0,0,0,0,0,,14.0,2022,208
Kevin Harris,NWE,0,0,0,0,0,0,0,0,,14.0,2022,208
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,14.0,2022,208
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,14.0,2022,208
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,14.0,2022,208
Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,14.0,2022,208
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,14.0,2022,208
DeVante Parker,NWE,0,0,0,0,0,0,0,0,,14.0,2022,208
Marcus Jones,NWE,0,0,0,0,0,0,0,0,,14.0,2022,208
Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,14.0,2022,208
Colt McCoy,ARI,27,40,246,0,1,6,45,23,73.5,14.0,2022,208
Kyler Murray,ARI,1,1,9,0,0,0,0,9,104.2,14.0,2022,208
James Conner,ARI,0,0,0,0,0,0,0,0,,14.0,2022,208
Keaontay Ingram,ARI,0,0,0,0,0,0,0,0,,14.0,2022,208
DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,,14.0,2022,208
Robbie Chosen,ARI,0,0,0,0,0,0,0,0,,14.0,2022,208
Marquise Brown,ARI,0,0,0,0,0,0,0,0,,14.0,2022,208
Trey McBride,ARI,0,0,0,0,0,0,0,0,,14.0,2022,208
Corey Clement,ARI,0,0,0,0,0,0,0,0,,14.0,2022,208
A.J. Green,ARI,0,0,0,0,0,0,0,0,,14.0,2022,208
Stephen Anderson,ARI,0,0,0,0,0,0,0,0,,14.0,2022,208
