Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Jalen Hurts,PHI,0,0,0,0,0,14.0,2022,202
Miles Sanders,PHI,3,1,11,0,11,14.0,2022,202
Boston Scott,PHI,1,1,4,0,4,14.0,2022,202
A.J. Brown,PHI,6,4,70,1,33,14.0,2022,202
DeVonta Smith,PHI,8,5,64,1,41,14.0,2022,202
Grant Calcaterra,PHI,4,2,24,0,13,14.0,2022,202
Jack Stoll,PHI,2,2,20,0,14,14.0,2022,202
Quez Watkins,PHI,5,4,19,0,9,14.0,2022,202
Zach Pascal,PHI,1,1,5,0,5,14.0,2022,202
Kenneth Gainwell,PHI,1,1,0,0,0,14.0,2022,202
Gardner Minshew II,PHI,0,0,0,0,0,14.0,2022,202
Daniel Jones,NYG,0,0,0,0,0,14.0,2022,202
Tyrod Taylor,NYG,0,0,0,0,0,14.0,2022,202
Saquon Barkley,NYG,2,2,20,0,16,14.0,2022,202
Gary Brightwell,NYG,3,2,18,0,12,14.0,2022,202
Matt Breida,NYG,4,2,9,0,7,14.0,2022,202
Richie James,NYG,9,7,61,1,19,14.0,2022,202
Darius Slayton,NYG,3,2,42,0,37,14.0,2022,202
Isaiah Hodgins,NYG,6,4,38,1,15,14.0,2022,202
Daniel Bellinger,NYG,3,3,19,0,11,14.0,2022,202
Nick Vannett,NYG,2,1,9,0,9,14.0,2022,202
Jamie Gillan,NYG,0,0,0,0,0,14.0,2022,202
