Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Calvin Anderson,T,72,100%,0,0%,4,13%,1,Broncos,14.0,2022,204
Cameron Fleming,T,72,100%,0,0%,4,13%,1,Broncos,14.0,2022,204
Quinn Meinerz,G,72,100%,0,0%,4,13%,1,Broncos,14.0,2022,204
Graham Glasgow,G,72,100%,0,0%,0,0%,1,Broncos,14.0,2022,204
Russell Wilson,QB,62,86%,0,0%,0,0%,1,Broncos,14.0,2022,204
Kendall Hinton,WR,62,86%,0,0%,0,0%,1,Broncos,14.0,2022,204
Jerry Jeudy,WR,60,83%,0,0%,0,0%,1,Broncos,14.0,2022,204
Greg Dulcich,TE,54,75%,0,0%,0,0%,1,Broncos,14.0,2022,204
Brandon Johnson,WR,53,74%,0,0%,0,0%,1,Broncos,14.0,2022,204
Latavius Murray,RB,38,53%,0,0%,0,0%,1,Broncos,14.0,2022,204
Netane Muti,G,28,39%,0,0%,0,0%,1,Broncos,14.0,2022,204
Luke Wattenberg,C,27,38%,0,0%,0,0%,1,Broncos,14.0,2022,204
Eric Tomlinson,TE,23,32%,0,0%,11,34%,1,Broncos,14.0,2022,204
Marlon Mack,RB,23,32%,0,0%,0,0%,1,Broncos,14.0,2022,204
Eric Saubert,TE,19,26%,0,0%,23,72%,1,Broncos,14.0,2022,204
Quinn Bailey,T,18,25%,0,0%,4,13%,1,Broncos,14.0,2022,204
Mike Boone,RB,11,15%,0,0%,0,0%,1,Broncos,14.0,2022,204
Brett Rypien,QB,10,14%,0,0%,0,0%,1,Broncos,14.0,2022,204
Jalen Virgil,WR,9,13%,0,0%,15,47%,1,Broncos,14.0,2022,204
Montrell Washington,WR,4,6%,0,0%,16,50%,1,Broncos,14.0,2022,204
Albert Okwuegbunam,TE,2,3%,0,0%,0,0%,1,Broncos,14.0,2022,204
Mike Purcell,NT,1,1%,36,53%,10,31%,1,Broncos,14.0,2022,204
Kareem Jackson,SS,0,0%,68,100%,0,0%,1,Broncos,14.0,2022,204
Patrick Surtain II,CB,0,0%,68,100%,0,0%,1,Broncos,14.0,2022,204
Justin Simmons,FS,0,0%,68,100%,0,0%,1,Broncos,14.0,2022,204
Damarri Mathis,CB,0,0%,68,100%,0,0%,1,Broncos,14.0,2022,204
Josey Jewell,LB,0,0%,68,100%,0,0%,1,Broncos,14.0,2022,204
Alex Singleton,LB,0,0%,59,87%,13,41%,1,Broncos,14.0,2022,204
Dre'Mont Jones,DE,0,0%,55,81%,0,0%,1,Broncos,14.0,2022,204
K'Waun Williams,CB,0,0%,47,69%,0,0%,1,Broncos,14.0,2022,204
Baron Browning,LB,0,0%,45,66%,0,0%,1,Broncos,14.0,2022,204
Jonathon Cooper,LB,0,0%,37,54%,28,88%,1,Broncos,14.0,2022,204
DeShawn Williams,DT,0,0%,32,47%,6,19%,1,Broncos,14.0,2022,204
Nik Bonitto,LB,0,0%,28,41%,3,9%,1,Broncos,14.0,2022,204
Jacob Martin,DE,0,0%,21,31%,11,34%,1,Broncos,14.0,2022,204
Jonathan Harris,DE,0,0%,21,31%,6,19%,1,Broncos,14.0,2022,204
D.J. Jones,DT,0,0%,16,24%,0,0%,1,Broncos,14.0,2022,204
Matt Henningsen,DE,0,0%,7,10%,20,63%,1,Broncos,14.0,2022,204
P.J. Locke,FS,0,0%,4,6%,28,88%,1,Broncos,14.0,2022,204
Justin Strnad,LB,0,0%,0,0%,28,88%,1,Broncos,14.0,2022,204
Harvey Langi,LB,0,0%,0,0%,28,88%,1,Broncos,14.0,2022,204
Delarrin Turner-Yell,SS,0,0%,0,0%,22,69%,1,Broncos,14.0,2022,204
Essang Bassey,CB,0,0%,0,0%,21,66%,1,Broncos,14.0,2022,204
Darius Phillips,CB,0,0%,0,0%,16,50%,1,Broncos,14.0,2022,204
Corliss Waitman,P,0,0%,0,0%,11,34%,1,Broncos,14.0,2022,204
Jacob Bobenmoyer,LS,0,0%,0,0%,11,34%,1,Broncos,14.0,2022,204
Brandon McManus,K,0,0%,0,0%,9,28%,1,Broncos,14.0,2022,204
