Player,Pos,home_team,team,week,year,game_id
Sam Darnold,QB,0,Panthers,14.0,2022,205
D'Onta Foreman,RB,0,Panthers,14.0,2022,205
Terrace Marshall Jr.,WR,0,Panthers,14.0,2022,205
D.J. Moore,WR,0,Panthers,14.0,2022,205
Ian Thomas,TE,0,Panthers,14.0,2022,205
Bradley Bozeman,OL,0,Panthers,14.0,2022,205
Austin Corbett,OL,0,Panthers,14.0,2022,205
Brady Christensen,T,0,Panthers,14.0,2022,205
Ikem Ekwonu,T,0,Panthers,14.0,2022,205
Taylor Moton,T,0,Panthers,14.0,2022,205
Cade Mays,G,0,Panthers,14.0,2022,205
Yetur Gross-Matos,DE,0,Panthers,14.0,2022,205
Brian Burns,DE,0,Panthers,14.0,2022,205
Matthew Ioannidis,DT,0,Panthers,14.0,2022,205
Derrick Brown,DT,0,Panthers,14.0,2022,205
Brandon Smith,LB,0,Panthers,14.0,2022,205
Shaq Thompson,LB,0,Panthers,14.0,2022,205
Frankie Luvu,LB,0,Panthers,14.0,2022,205
Jaycee Horn,CB,0,Panthers,14.0,2022,205
C.J. Henderson,CB,0,Panthers,14.0,2022,205
Myles Hartsfield,DB,0,Panthers,14.0,2022,205
Jeremy Chinn,S,0,Panthers,14.0,2022,205
