Player,Pos,home_team,team,week,year,game_id
Mac Jones,QB,0,Patriots,14.0,2022,208
Rhamondre Stevenson,RB,0,Patriots,14.0,2022,208
Nelson Agholor,WR,0,Patriots,14.0,2022,208
Tyquan Thornton,WR,0,Patriots,14.0,2022,208
DeVante Parker,WR,0,Patriots,14.0,2022,208
Jonnu Smith,TE,0,Patriots,14.0,2022,208
Trent Brown,OL,0,Patriots,14.0,2022,208
Cole Strange,OL,0,Patriots,14.0,2022,208
Michael Onwenu,OL,0,Patriots,14.0,2022,208
Conor McDermott,T,0,Patriots,14.0,2022,208
David Andrews,C,0,Patriots,14.0,2022,208
Deatrich Wise Jr.,DL,0,Patriots,14.0,2022,208
Lawrence Guy,DL,0,Patriots,14.0,2022,208
Davon Godchaux,DT,0,Patriots,14.0,2022,208
Matt Judon,LB,0,Patriots,14.0,2022,208
Jahlani Tavai,LB,0,Patriots,14.0,2022,208
Ja'Whaun Bentley,LB,0,Patriots,14.0,2022,208
Devin McCourty,DB,0,Patriots,14.0,2022,208
Jonathan Jones,DB,0,Patriots,14.0,2022,208
Jack Jones,DB,0,Patriots,14.0,2022,208
Kyle Dugger,DB,0,Patriots,14.0,2022,208
Myles Bryant,DB,0,Patriots,14.0,2022,208
