Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Kader Kohou,MIA,0,16,11,68.8%,81.0,7.4,5.1,1.0,101.3,4.1,27.0,54.0,1,0,0,0.0,0,8,0,0.0%,14.0,2022,207
Eric Rowe,MIA,0,6,6,100.0%,47.0,7.8,7.8,0.0,99.3,2.0,12.0,35.0,8,1,0,1.0,2,8,0,0.0%,14.0,2022,207
Jerome Baker,MIA,0,7,6,85.7%,33.0,5.5,4.7,0.0,86.3,-1.1,-9.0,42.0,3,0,0,1.0,1,11,1,8.3%,14.0,2022,207
Xavien Howard,MIA,0,5,4,80.0%,106.0,26.5,21.2,0.0,118.7,16.2,81.0,25.0,0,0,0,0.0,0,4,0,0.0%,14.0,2022,207
Elandon Roberts,MIA,0,3,3,100.0%,20.0,6.7,6.7,0.0,94.4,4.0,12.0,8.0,1,0,0,0.0,0,6,0,0.0%,14.0,2022,207
Keion Crossen,MIA,0,4,2,50.0%,18.0,9.0,4.5,0.0,62.5,14.8,15.0,3.0,0,0,0,0.0,0,3,0,0.0%,14.0,2022,207
Jevon Holland,MIA,0,2,2,100.0%,33.0,16.5,16.5,0.0,118.7,14.0,28.0,5.0,5,0,0,0.0,0,5,0,0.0%,14.0,2022,207
Jaelan Phillips,MIA,0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,-5.0,-5.0,21.0,8,2,0,1.0,3,6,0,0.0%,14.0,2022,207
Andrew Van Ginkel,MIA,0,1,1,100.0%,-1.0,-1.0,-1.0,0.0,79.2,-1.0,-1.0,0.0,1,0,0,0.0,0,3,0,0.0%,14.0,2022,207
Duke Riley,MIA,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,-6.0,-6.0,17.0,2,0,0,0.0,0,0,0,,14.0,2022,207
Justin Bethel,MIA,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-6.0,-6.0,9.0,0,0,0,0.0,0,0,0,,14.0,2022,207
Bradley Chubb,MIA,0,0,0,,,,,,,,,,8,1,3,0.0,4,1,0,0.0%,14.0,2022,207
Christian Wilkins,MIA,0,0,0,,,,,,,,,,0,1,0,1.0,2,9,0,0.0%,14.0,2022,207
John Jenkins,MIA,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,14.0,2022,207
Zach Sieler,MIA,0,0,0,,,,,,,,,,0,1,0,0.0,1,6,0,0.0%,14.0,2022,207
Raekwon Davis,MIA,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,14.0,2022,207
Elijah Campbell,MIA,0,1,0,0.0%,,,0.0,,39.6,13.0,,,3,0,0,0.0,0,2,0,0.0%,14.0,2022,207
Melvin Ingram,MIA,0,0,0,,,,,,,,,,3,0,0,0.0,0,0,0,,14.0,2022,207
Clayton Fejedelem,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,14.0,2022,207
Verone McKinley,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,14.0,2022,207
Michael Davis,LAC,0,9,3,33.3%,74.0,24.7,8.2,1.0,101.2,13.9,35.0,39.0,0,0,0,0.0,0,2,0,0.0%,14.0,2022,207
Kenneth Murray,LAC,0,2,2,100.0%,12.0,6.0,6.0,0.0,91.7,2.5,5.0,7.0,1,1,0,0.0,1,7,0,0.0%,14.0,2022,207
Drue Tranquill,LAC,0,3,2,66.7%,20.0,10.0,6.7,0.0,85.4,8.0,18.0,2.0,3,0,1,0.0,1,5,0,0.0%,14.0,2022,207
Ja'Sir Taylor,LAC,0,4,2,50.0%,31.0,15.5,7.8,0.0,76.0,10.0,17.0,14.0,1,0,0,0.0,0,5,1,16.7%,14.0,2022,207
Asante Samuel Jr.,LAC,0,3,1,33.3%,8.0,8.0,2.7,0.0,42.4,12.0,-3.0,11.0,0,0,0,0.0,0,3,0,0.0%,14.0,2022,207
Kyle Van Noy,LAC,0,0,0,,,,,,,,,,2,1,0,1.0,2,2,0,0.0%,14.0,2022,207
Morgan Fox,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,14.0,2022,207
Chris Rumph,LAC,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,14.0,2022,207
Khalil Mack,LAC,0,0,0,,,,,,,,,,2,1,0,0.0,1,3,0,0.0%,14.0,2022,207
Nasir Adderley,LAC,0,1,0,0.0%,,,0.0,,39.6,36.0,,,0,0,0,0.0,0,3,0,0.0%,14.0,2022,207
Alohi Gilman,LAC,0,2,0,0.0%,,,0.0,,39.6,15.5,,,0,0,0,0.0,0,3,0,0.0%,14.0,2022,207
