#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:05,CLE 24,8,4:15,51,Downs,0,Browns,14.0,2022,198
2,1,7:02,CLE 19,3,2:19,1,Punt,0,Browns,14.0,2022,198
3,1,2:07,CLE 30,4,2:21,-3,Punt,0,Browns,14.0,2022,198
4,2,9:43,CLE 29,13,6:44,63,Field Goal,0,Browns,14.0,2022,198
5,2,0:24,CLE 25,4,0:24,25,End of Half,0,Browns,14.0,2022,198
6,3,15:00,CLE 19,3,1:35,8,Punt,0,Browns,14.0,2022,198
7,3,10:02,CLE 17,3,1:52,-1,Punt,0,Browns,14.0,2022,198
8,3,7:26,CLE 29,10,5:09,71,Touchdown,0,Browns,14.0,2022,198
9,4,14:57,CLE 24,4,1:18,18,Interception,0,Browns,14.0,2022,198
10,4,10:43,CLE 29,15,5:18,65,Downs,0,Browns,14.0,2022,198
11,4,4:20,CIN 48,4,0:37,6,Downs,0,Browns,14.0,2022,198
