Player,Pos,home_team,team,week,year,game_id
Russell Wilson,QB,1,Broncos,14.0,2022,204
Latavius Murray,RB,1,Broncos,14.0,2022,204
Kendall Hinton,WR,1,Broncos,14.0,2022,204
Jerry Jeudy,WR,1,Broncos,14.0,2022,204
Greg Dulcich,TE,1,Broncos,14.0,2022,204
Eric Tomlinson,TE,1,Broncos,14.0,2022,204
Quinn Meinerz,OL,1,Broncos,14.0,2022,204
Calvin Anderson,T,1,Broncos,14.0,2022,204
Cameron Fleming,T,1,Broncos,14.0,2022,204
Graham Glasgow,G,1,Broncos,14.0,2022,204
Luke Wattenberg,C,1,Broncos,14.0,2022,204
Dre'Mont Jones,DE,1,Broncos,14.0,2022,204
DeShawn Williams,DT,1,Broncos,14.0,2022,204
D.J. Jones,DT,1,Broncos,14.0,2022,204
Baron Browning,LB,1,Broncos,14.0,2022,204
Alex Singleton,LB,1,Broncos,14.0,2022,204
Josey Jewell,LB,1,Broncos,14.0,2022,204
Patrick Surtain II,CB,1,Broncos,14.0,2022,204
Damarri Mathis,CB,1,Broncos,14.0,2022,204
K'Waun Williams,CB,1,Broncos,14.0,2022,204
Justin Simmons,S,1,Broncos,14.0,2022,204
Kareem Jackson,S,1,Broncos,14.0,2022,204
