0,1,week,year,game_id
Won Toss,Buccaneers (deferred),14.0,2022,206
Roof,outdoors,14.0,2022,206
Surface,grass,14.0,2022,206
Duration,3:08,14.0,2022,206
Attendance,71725,14.0,2022,206
Weather,"54 degrees, relative humidity 54%, wind 8 mph",14.0,2022,206
Vegas Line,San Francisco 49ers -3.5,14.0,2022,206
Over/Under,37.5 (over),14.0,2022,206
