0,1,week,year,game_id
Won Toss,Eagles (deferred),14.0,2022,202
Roof,outdoors,14.0,2022,202
Surface,fieldturf,14.0,2022,202
Duration,3:00,14.0,2022,202
Attendance,81506,14.0,2022,202
Weather,"37 degrees, relative humidity 78%, wind 6 mph",14.0,2022,202
Vegas Line,Philadelphia Eagles -7.0,14.0,2022,202
Over/Under,45.0 (over),14.0,2022,202
