Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Kirk Cousins,MIN,31,41,425,2,0,3,26,47,124.5,14.0,2022,200
Dalvin Cook,MIN,0,0,0,0,0,1,5,0,,14.0,2022,200
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,14.0,2022,200
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,14.0,2022,200
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,14.0,2022,200
K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,14.0,2022,200
C.J. Ham,MIN,0,0,0,0,0,0,0,0,,14.0,2022,200
Jalen Reagor,MIN,0,0,0,0,0,0,0,0,,14.0,2022,200
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,14.0,2022,200
Jared Goff,DET,27,39,330,3,0,0,0,48,120.7,14.0,2022,200
C.J. Moore,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
Jamaal Williams,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
D'Andre Swift,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
Justin Jackson,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
DJ Chark,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
Jameson Williams,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
Shane Zylstra,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
Penei Sewell,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
Brock Wright,DET,0,0,0,0,0,0,0,0,,14.0,2022,200
