#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CIN 25,3,0:55,3,Punt,1,Bengals,14.0,2022,198
2,1,9:50,CIN 26,6,2:48,19,Punt,1,Bengals,14.0,2022,198
3,1,4:43,CIN 10,6,2:36,18,Punt,1,Bengals,14.0,2022,198
4,2,14:46,CIN 15,9,5:03,85,Touchdown,1,Bengals,14.0,2022,198
5,2,2:59,CIN 25,9,2:35,75,Touchdown,1,Bengals,14.0,2022,198
6,3,13:25,CIN 15,6,3:23,29,Punt,1,Bengals,14.0,2022,198
7,3,8:10,CIN 44,2,0:44,56,Touchdown,1,Bengals,14.0,2022,198
8,3,2:17,CIN 25,6,2:20,63,Field Goal,1,Bengals,14.0,2022,198
9,4,13:39,CIN 44,5,2:56,30,Interception,1,Bengals,14.0,2022,198
10,4,5:25,CIN 6,4,1:05,17,Punt,1,Bengals,14.0,2022,198
11,4,3:43,CIN 42,6,3:43,10,End of Game,1,Bengals,14.0,2022,198
