Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
DeVonta Smith,PHI,8,5,64,1,3.0,30,6.0,34,6.8,11.3,0,,1,12.5,0,127.1,14.0,2022,202
Quez Watkins,PHI,5,4,19,0,1.0,10,2.5,9,2.3,9.4,1,4.0,0,0.0,0,82.5,14.0,2022,202
A.J. Brown,PHI,6,4,70,1,1.0,52,13.0,18,4.5,13.2,0,,0,0.0,0,145.8,14.0,2022,202
Jack Stoll,PHI,2,2,20,0,1.0,9,4.5,11,5.5,4.5,0,,0,0.0,0,108.3,14.0,2022,202
Grant Calcaterra,PHI,4,2,24,0,2.0,15,7.5,9,4.5,8.0,0,,1,25.0,0,68.7,14.0,2022,202
Kenneth Gainwell,PHI,1,1,0,0,,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2,14.0,2022,202
Boston Scott,PHI,1,1,4,0,0.0,-3,-3.0,7,7.0,-3.0,0,,0,0.0,0,83.3,14.0,2022,202
Miles Sanders,PHI,3,1,11,0,1.0,3,3.0,8,8.0,13.0,0,,0,0.0,0,45.1,14.0,2022,202
Zach Pascal,PHI,1,1,5,0,1.0,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5,14.0,2022,202
Richie James,NYG,9,7,61,1,2.0,47,6.7,14,2.0,6.8,0,,0,0.0,0,131.9,14.0,2022,202
Isaiah Hodgins,NYG,6,4,38,1,3.0,28,7.0,10,2.5,13.8,0,,0,0.0,0,123.6,14.0,2022,202
Daniel Bellinger,NYG,3,3,19,0,2.0,10,3.3,9,3.0,3.3,0,,0,0.0,0,93.1,14.0,2022,202
Saquon Barkley,NYG,2,2,20,0,1.0,-2,-1.0,22,11.0,-1.0,1,2.0,0,0.0,0,108.3,14.0,2022,202
Darius Slayton,NYG,3,2,42,0,1.0,25,12.5,17,8.5,10.3,0,,1,33.3,0,109.7,14.0,2022,202
Gary Brightwell,NYG,3,2,18,0,2.0,3,1.5,15,7.5,1.0,1,2.0,0,0.0,0,82.6,14.0,2022,202
Matt Breida,NYG,4,2,9,0,,4,2.0,5,2.5,1.0,0,,1,25.0,0,56.2,14.0,2022,202
Nick Vannett,NYG,2,1,9,0,,0,0.0,9,9.0,2.0,0,,0,0.0,0,62.5,14.0,2022,202
