#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,ARI 26,9,4:26,43,Missed FG,1,Cardinals,14.0,2022,208
2,1,9:12,ARI 4,5,4:16,37,Punt,1,Cardinals,14.0,2022,208
3,1,2:08,NWE 36,7,2:16,21,Field Goal,1,Cardinals,14.0,2022,208
4,2,11:25,ARI 30,6,1:50,56,Field Goal,1,Cardinals,14.0,2022,208
5,2,6:53,ARI 37,7,3:54,63,Touchdown,1,Cardinals,14.0,2022,208
6,2,1:42,NWE 41,4,1:10,9,Downs,1,Cardinals,14.0,2022,208
7,3,10:15,ARI 25,6,2:21,34,Downs,1,Cardinals,14.0,2022,208
8,3,6:19,ARI 6,2,0:47,16,Fumble,1,Cardinals,14.0,2022,208
9,3,5:32,ARI 24,7,4:25,36,Interception,1,Cardinals,14.0,2022,208
10,4,14:09,ARI 24,3,1:36,-10,Punt,1,Cardinals,14.0,2022,208
11,4,9:49,ARI 20,10,4:53,21,Downs,1,Cardinals,14.0,2022,208
12,4,3:55,ARI 20,6,1:37,17,Downs,1,Cardinals,14.0,2022,208
