Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Josh Jones,G,75,100%,0,0%,4,15%,1,Cardinals,14.0,2022,208
Kelvin Beachum,T,75,100%,0,0%,4,15%,1,Cardinals,14.0,2022,208
Cody Ford,G,75,100%,0,0%,4,15%,1,Cardinals,14.0,2022,208
Billy Price,C,75,100%,0,0%,0,0%,1,Cardinals,14.0,2022,208
Max Garcia,G,75,100%,0,0%,0,0%,1,Cardinals,14.0,2022,208
Colt McCoy,QB,72,96%,0,0%,0,0%,1,Cardinals,14.0,2022,208
Marquise Brown,WR,72,96%,0,0%,0,0%,1,Cardinals,14.0,2022,208
James Conner,RB,71,95%,0,0%,0,0%,1,Cardinals,14.0,2022,208
DeAndre Hopkins,WR,64,85%,0,0%,0,0%,1,Cardinals,14.0,2022,208
Trey McBride,TE,55,73%,0,0%,4,15%,1,Cardinals,14.0,2022,208
A.J. Green,WR,45,60%,0,0%,0,0%,1,Cardinals,14.0,2022,208
Robbie Chosen,WR,23,31%,0,0%,0,0%,1,Cardinals,14.0,2022,208
Maxx Williams,TE,15,20%,0,0%,9,35%,1,Cardinals,14.0,2022,208
Stephen Anderson,TE,14,19%,0,0%,15,58%,1,Cardinals,14.0,2022,208
Keaontay Ingram,RB,9,12%,0,0%,0,0%,1,Cardinals,14.0,2022,208
Greg Dortch,WR,4,5%,0,0%,8,31%,1,Cardinals,14.0,2022,208
Corey Clement,RB,3,4%,0,0%,12,46%,1,Cardinals,14.0,2022,208
Kyler Murray,QB,3,4%,0,0%,0,0%,1,Cardinals,14.0,2022,208
Antonio Hamilton,CB,0,0%,59,100%,11,42%,1,Cardinals,14.0,2022,208
Zaven Collins,LB,0,0%,59,100%,5,19%,1,Cardinals,14.0,2022,208
Budda Baker,SS,0,0%,59,100%,5,19%,1,Cardinals,14.0,2022,208
Jalen Thompson,FS,0,0%,59,100%,0,0%,1,Cardinals,14.0,2022,208
Isaiah Simmons,LB,0,0%,59,100%,0,0%,1,Cardinals,14.0,2022,208
Ben Niemann,LB,0,0%,44,75%,2,8%,1,Cardinals,14.0,2022,208
J.J. Watt,DE,0,0%,44,75%,0,0%,1,Cardinals,14.0,2022,208
Trayvon Mullen,CB,0,0%,42,71%,7,27%,1,Cardinals,14.0,2022,208
Markus Golden,LB,0,0%,41,69%,0,0%,1,Cardinals,14.0,2022,208
Zach Allen,DE,0,0%,32,54%,2,8%,1,Cardinals,14.0,2022,208
Myjai Sanders,LB,0,0%,32,54%,0,0%,1,Cardinals,14.0,2022,208
Leki Fotu,DT,0,0%,20,34%,9,35%,1,Cardinals,14.0,2022,208
Cameron Thomas,LB,0,0%,17,29%,5,19%,1,Cardinals,14.0,2022,208
Jonathan Ledbetter,DE,0,0%,17,29%,5,19%,1,Cardinals,14.0,2022,208
Trysten Hill,DT,0,0%,17,29%,3,12%,1,Cardinals,14.0,2022,208
Marco Wilson,CB,0,0%,15,25%,0,0%,1,Cardinals,14.0,2022,208
Victor Dimukeje,LB,0,0%,13,22%,17,65%,1,Cardinals,14.0,2022,208
Christian Matthew,CB,0,0%,11,19%,17,65%,1,Cardinals,14.0,2022,208
Kamu Grugier-Hill,LB,0,0%,4,7%,17,65%,1,Cardinals,14.0,2022,208
Dennis Gardeck,LB,0,0%,3,5%,22,85%,1,Cardinals,14.0,2022,208
Tanner Vallejo,LB,0,0%,2,3%,22,85%,1,Cardinals,14.0,2022,208
Zeke Turner,LB,0,0%,0,0%,22,85%,1,Cardinals,14.0,2022,208
Chris Banjo,FS,0,0%,0,0%,22,85%,1,Cardinals,14.0,2022,208
Matt Prater,K,0,0%,0,0%,8,31%,1,Cardinals,14.0,2022,208
Andy Lee,P,0,0%,0,0%,6,23%,1,Cardinals,14.0,2022,208
Aaron Brewer,LS,0,0%,0,0%,6,23%,1,Cardinals,14.0,2022,208
Pharoh Cooper,WR,0,0%,0,0%,5,19%,1,Cardinals,14.0,2022,208
Sean Harlow,C,0,0%,0,0%,4,15%,1,Cardinals,14.0,2022,208
Lecitus Smith,C,0,0%,0,0%,4,15%,1,Cardinals,14.0,2022,208
