Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Taylor Moton,T,72,100%,0,0%,6,21%,0,Panthers,14.0,2022,205
Brady Christensen,T,72,100%,0,0%,6,21%,0,Panthers,14.0,2022,205
Austin Corbett,G,72,100%,0,0%,6,21%,0,Panthers,14.0,2022,205
Ikem Ekwonu,T,72,100%,0,0%,6,21%,0,Panthers,14.0,2022,205
Bradley Bozeman,C,72,100%,0,0%,0,0%,0,Panthers,14.0,2022,205
Sam Darnold,QB,72,100%,0,0%,0,0%,0,Panthers,14.0,2022,205
D.J. Moore,WR,69,96%,0,0%,0,0%,0,Panthers,14.0,2022,205
Terrace Marshall Jr.,WR,61,85%,0,0%,1,4%,0,Panthers,14.0,2022,205
Ian Thomas,TE,46,64%,0,0%,11,39%,0,Panthers,14.0,2022,205
D'Onta Foreman,RB,34,47%,0,0%,0,0%,0,Panthers,14.0,2022,205
Tommy Tremble,TE,29,40%,0,0%,13,46%,0,Panthers,14.0,2022,205
Shi Smith,WR,24,33%,0,0%,4,14%,0,Panthers,14.0,2022,205
Chuba Hubbard,RB,23,32%,0,0%,3,11%,0,Panthers,14.0,2022,205
Laviska Shenault Jr.,WR,21,29%,0,0%,1,4%,0,Panthers,14.0,2022,205
Stephen Sullivan,TE,18,25%,0,0%,15,54%,0,Panthers,14.0,2022,205
Raheem Blackshear,RB,14,19%,0,0%,5,18%,0,Panthers,14.0,2022,205
Cameron Erving,T,14,19%,0,0%,0,0%,0,Panthers,14.0,2022,205
Cade Mays,G,5,7%,0,0%,6,21%,0,Panthers,14.0,2022,205
Giovanni Ricci,TE,1,1%,0,0%,6,21%,0,Panthers,14.0,2022,205
Michael Jordan,G,1,1%,0,0%,6,21%,0,Panthers,14.0,2022,205
Myles Hartsfield,FS,0,0%,54,100%,8,29%,0,Panthers,14.0,2022,205
C.J. Henderson,CB,0,0%,54,100%,8,29%,0,Panthers,14.0,2022,205
Shaq Thompson,LB,0,0%,54,100%,5,18%,0,Panthers,14.0,2022,205
Jeremy Chinn,FS,0,0%,54,100%,1,4%,0,Panthers,14.0,2022,205
Frankie Luvu,LB,0,0%,53,98%,4,14%,0,Panthers,14.0,2022,205
Brian Burns,DE,0,0%,52,96%,4,14%,0,Panthers,14.0,2022,205
Jaycee Horn,CB,0,0%,51,94%,1,4%,0,Panthers,14.0,2022,205
Derrick Brown,DT,0,0%,50,93%,4,14%,0,Panthers,14.0,2022,205
Yetur Gross-Matos,DE,0,0%,48,89%,4,14%,0,Panthers,14.0,2022,205
Juston Burris,SS,0,0%,25,46%,0,0%,0,Panthers,14.0,2022,205
Marquis Haynes,DE,0,0%,23,43%,8,29%,0,Panthers,14.0,2022,205
Matthew Ioannidis,DT,0,0%,23,43%,0,0%,0,Panthers,14.0,2022,205
T.J. Carrie,CB,0,0%,20,37%,10,36%,0,Panthers,14.0,2022,205
Bravvion Roy,DT,0,0%,11,20%,4,14%,0,Panthers,14.0,2022,205
Brandon Smith,LB,0,0%,9,17%,12,43%,0,Panthers,14.0,2022,205
Henry Anderson,DE,0,0%,6,11%,4,14%,0,Panthers,14.0,2022,205
Keith Taylor,CB,0,0%,4,7%,8,29%,0,Panthers,14.0,2022,205
Marquan McCall,NT,0,0%,2,4%,0,0%,0,Panthers,14.0,2022,205
Amare Barno,DE,0,0%,1,2%,13,46%,0,Panthers,14.0,2022,205
Sam Franklin,SS,0,0%,0,0%,21,75%,0,Panthers,14.0,2022,205
Sean Chandler,SS,0,0%,0,0%,18,64%,0,Panthers,14.0,2022,205
Joel Iyiegbuniwe,LB,0,0%,0,0%,17,61%,0,Panthers,14.0,2022,205
Chandler Wooten,LB,0,0%,0,0%,17,61%,0,Panthers,14.0,2022,205
Eddy Piñeiro,K,0,0%,0,0%,13,46%,0,Panthers,14.0,2022,205
Damien Wilson,LB,0,0%,0,0%,13,46%,0,Panthers,14.0,2022,205
J.J. Jansen,LS,0,0%,0,0%,8,29%,0,Panthers,14.0,2022,205
Johnny Hekker,P,0,0%,0,0%,8,29%,0,Panthers,14.0,2022,205
