0,1,week,year,game_id
Won Toss,Rams (deferred),4.0,2024,52
Roof,outdoors,4.0,2024,52
Surface,grass,4.0,2024,52
Duration,2:55,4.0,2024,52
Attendance,59074,4.0,2024,52
Weather,"70 degrees, relative humidity 90%, wind 16 mph",4.0,2024,52
Vegas Line,Chicago Bears -3.0,4.0,2024,52
Over/Under,40.5 (over),4.0,2024,52
