Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Dallas Goedert,PHI,8,7,62,0,1.0,53,7.6,9,1.3,8.5,0,,1,12.5,0,99.0,4.0,2024,57
Parris Campbell,PHI,4,4,17,1,1.0,10,2.5,7,1.8,2.5,0,,0,0.0,0,124.0,4.0,2024,57
Jahan Dotson,PHI,4,2,11,0,1.0,5,2.5,6,3.0,7.8,0,,0,0.0,0,56.2,4.0,2024,57
Saquon Barkley,PHI,4,2,32,0,1.0,5,2.5,27,13.5,7.8,1,2.0,0,0.0,0,77.1,4.0,2024,57
Grant Calcaterra,PHI,2,1,26,0,1.0,16,16.0,10,10.0,21.0,0,,0,0.0,0,95.8,4.0,2024,57
Jack Stoll,PHI,2,1,4,0,,3,3.0,1,1.0,3.5,0,,0,0.0,0,56.2,4.0,2024,57
John Ross,PHI,2,1,6,0,1.0,4,4.0,2,2.0,23.5,0,,0,0.0,0,56.2,4.0,2024,57
Johnny Wilson,PHI,2,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6,4.0,2024,57
Kenneth Gainwell,PHI,1,0,0,0,0.0,0,,0,,2.0,0,,0,0.0,0,39.6,4.0,2024,57
Mike Evans,TAM,14,8,94,1,6.0,62,7.8,32,4.0,10.4,1,8.0,0,0.0,0,101.5,4.0,2024,57
Cade Otton,TAM,9,6,52,0,2.0,25,4.2,27,4.5,4.4,2,3.0,1,11.1,0,81.7,4.0,2024,57
Chris Godwin,TAM,9,6,69,0,4.0,19,3.2,50,8.3,4.3,1,6.0,0,0.0,0,89.6,4.0,2024,57
Trey Palmer,TAM,3,3,26,1,1.0,7,2.3,19,6.3,2.3,0,,0,0.0,0,142.4,4.0,2024,57
Sterling Shepard,TAM,5,3,51,0,2.0,43,14.3,8,2.7,15.6,0,,0,0.0,0,94.6,4.0,2024,57
Rachaad White,TAM,3,2,35,0,2.0,-4,-2.0,39,19.5,-2.0,0,,0,0.0,0,106.2,4.0,2024,57
Bucky Irving,TAM,2,1,6,0,0.0,0,0.0,6,6.0,-2.0,0,,1,50.0,0,56.2,4.0,2024,57
Sean Tucker,TAM,1,1,14,0,1.0,0,0.0,14,14.0,0.0,0,,0,0.0,0,118.7,4.0,2024,57
Kameron Johnson,TAM,1,0,0,0,,0,,0,,3.0,0,,1,100.0,0,39.6,4.0,2024,57
