Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Sam Darnold,MIN,20,28,275,11,36.7,289,10.3,160,8.0,5.7,115,5.8,0,0.0%,6,22.2%,2,7,6,1,9,27.3%,3,7.7,4.0,2024,55
Jordan Love,GNB,32,54,389,19,34.5,557,10.3,234,7.3,4.3,155,4.8,4,7.4%,9,16.7%,1,25,9,9,19,33.9%,1,6.0,4.0,2024,55
