Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Joe Burrow,CIN,22,31,232,14.0,45.2,172,5.5,87,4.0,2.8,145,6.6,0,0.0%,5,16.7%,0,9,2,2,4,12.5%,1,10.0,4.0,2024,51
Andy Dalton,CAR,25,40,220,12.0,30.0,295,7.4,113,4.5,2.8,107,4.3,3,7.7%,6,15.4%,0,12,1,2,3,7.1%,2,5.0,4.0,2024,51
Johnny Hekker,CAR,0,1,0,,,17,17.0,0,,0.0,0,,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,4.0,2024,51
