Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Justin Fields,PIT,0,0,0,0,0,4.0,2024,53
Cordarrelle Patterson,PIT,2,2,19,0,14,4.0,2024,53
Najee Harris,PIT,6,3,54,0,32,4.0,2024,53
Aaron Shampklin,PIT,0,0,0,0,0,4.0,2024,53
George Pickens,PIT,11,7,113,0,38,4.0,2024,53
Pat Freiermuth,PIT,7,5,57,1,29,4.0,2024,53
Darnell Washington,PIT,2,2,31,0,20,4.0,2024,53
Van Jefferson,PIT,3,2,21,0,12,4.0,2024,53
Calvin Austin III,PIT,1,1,17,0,17,4.0,2024,53
Joe Flacco,IND,0,0,0,0,0,4.0,2024,53
Anthony Richardson,IND,0,0,0,0,0,4.0,2024,53
Jonathan Taylor,IND,4,3,20,0,10,4.0,2024,53
Adonai Mitchell,IND,3,0,0,0,0,4.0,2024,53
Trey Sermon,IND,0,0,0,0,0,4.0,2024,53
Michael Pittman Jr.,IND,9,6,113,0,32,4.0,2024,53
Josh Downs,IND,9,8,82,1,25,4.0,2024,53
Andrew Ogletree,IND,1,1,15,1,15,4.0,2024,53
Alec Pierce,IND,2,1,9,0,9,4.0,2024,53
