#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:24,LAR 5,13,7:23,68,Field Goal,0,Rams,4.0,2024,52
2,1,1:56,LAR 26,8,3:51,56,Field Goal,0,Rams,4.0,2024,52
3,2,6:51,LAR 20,1,0:09,-4,Fumble,0,Rams,4.0,2024,52
4,2,5:42,LAR 30,11,4:41,45,Missed FG,0,Rams,4.0,2024,52
5,2,0:09,LAR 30,1,0:09,-1,End of Half,0,Rams,4.0,2024,52
6,3,15:00,LAR 30,12,6:10,63,Field Goal,0,Rams,4.0,2024,52
7,3,2:37,LAR 30,6,2:42,70,Touchdown,0,Rams,4.0,2024,52
8,4,12:26,LAR 30,7,3:39,36,Field Goal,0,Rams,4.0,2024,52
9,4,6:25,LAR 8,3,2:11,8,Punt,0,Rams,4.0,2024,52
10,4,1:03,LAR 8,1,0:07,0,Interception,0,Rams,4.0,2024,52
