Player,Pos,home_team,team,week,year,game_id
Justin Herbert,QB,1,Chargers,4.0,2024,61
J.K. Dobbins,RB,1,Chargers,4.0,2024,61
Ladd McConkey,WR,1,Chargers,4.0,2024,61
Quentin Johnston,WR,1,Chargers,4.0,2024,61
Will Dissly,TE,1,Chargers,4.0,2024,61
Jamaree Salyer,OL,1,Chargers,4.0,2024,61
Trey Pipkins,T,1,Chargers,4.0,2024,61
Zion Johnson,G,1,Chargers,4.0,2024,61
Sam Mustipher,C,1,Chargers,4.0,2024,61
Bradley Bozeman,C,1,Chargers,4.0,2024,61
Scott Matlock,DL,1,Chargers,4.0,2024,61
Otito Ogbonnia,DT,1,Chargers,4.0,2024,61
Poona Ford,DT,1,Chargers,4.0,2024,61
Khalil Mack,OLB,1,Chargers,4.0,2024,61
Tuli Tuipulotu,OLB,1,Chargers,4.0,2024,61
Daiyan Henley,LB,1,Chargers,4.0,2024,61
Denzel Perryman,LB,1,Chargers,4.0,2024,61
Elijah Molden,CB,1,Chargers,4.0,2024,61
Kristian Fulton,CB,1,Chargers,4.0,2024,61
Asante Samuel Jr.,CB,1,Chargers,4.0,2024,61
Tarheeb Still,CB,1,Chargers,4.0,2024,61
Alohi Gilman,S,1,Chargers,4.0,2024,61
