#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:01,PIT 30,8,4:42,29,Punt,0,Steelers,4.0,2024,53
2,1,2:34,PIT 30,4,2:06,9,Downs,0,Steelers,4.0,2024,53
3,2,12:31,PIT 30,3,1:33,7,Punt,0,Steelers,4.0,2024,53
4,2,8:14,PIT 4,9,5:10,91,Fumble,0,Steelers,4.0,2024,53
5,2,1:14,PIT 25,8,1:14,44,Field Goal,0,Steelers,4.0,2024,53
6,3,15:00,PIT 30,6,4:35,22,Punt,0,Steelers,4.0,2024,53
7,3,8:46,IND 33,3,0:58,-22,Fumble,0,Steelers,4.0,2024,53
8,3,5:49,PIT 44,6,2:56,56,Touchdown,0,Steelers,4.0,2024,53
9,4,14:43,PIT 30,8,3:20,70,Touchdown,0,Steelers,4.0,2024,53
10,4,6:03,PIT 30,7,2:23,70,Touchdown,0,Steelers,4.0,2024,53
11,4,2:39,PIT 17,7,2:10,24,Downs,0,Steelers,4.0,2024,53
