Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Christian Kirk,JAX,12,7,61,1,4.0,51,7.3,10,1.4,14.8,0,,0,0.0,0,99.7,4.0,2024,56
Brian Thomas,JAX,9,6,86,1,5.0,66,11.0,20,3.3,14.7,0,,0,0.0,0,134.5,4.0,2024,56
Brenton Strange,JAX,3,3,19,0,1.0,10,3.3,9,3.0,3.3,0,,0,0.0,0,93.1,4.0,2024,56
Gabriel Davis,JAX,5,1,-2,0,,4,4.0,-6,-6.0,11.6,0,,0,0.0,0,39.6,4.0,2024,56
Travis Etienne,JAX,2,1,10,0,1.0,-4,-4.0,14,14.0,-1.5,0,,1,50.0,0,64.6,4.0,2024,56
Luke Farrell,JAX,1,0,0,0,,0,,0,,4.0,0,,1,100.0,0,39.6,4.0,2024,56
Nico Collins,HOU,15,12,151,1,9.0,87,7.3,64,5.3,9.8,0,,0,0.0,0,130.8,4.0,2024,56
Stefon Diggs,HOU,9,5,69,0,4.0,42,8.4,27,5.4,8.0,0,,1,11.1,0,80.3,4.0,2024,56
Dare Ogunbowale,HOU,4,4,47,1,3.0,10,2.5,37,9.3,2.5,0,,0,0.0,0,155.2,4.0,2024,56
Dalton Schultz,HOU,5,3,34,0,2.0,24,8.0,10,3.3,7.2,0,,0,0.0,0,80.4,4.0,2024,56
John Metchie,HOU,1,1,7,0,,-2,-2.0,9,9.0,-2.0,0,,0,0.0,0,95.8,4.0,2024,56
Cade Stover,HOU,1,1,27,0,1.0,14,14.0,13,13.0,14.0,0,,0,0.0,0,118.7,4.0,2024,56
Robert Woods,HOU,3,1,10,0,1.0,5,5.0,5,5.0,12.7,0,,0,0.0,0,43.7,4.0,2024,56
J.J. Taylor,HOU,1,0,0,0,,0,,0,,-5.0,0,,1,100.0,0,39.6,4.0,2024,56
