Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Derek Carr,NOR,0,0,0,0,0,4.0,2024,50
Alvin Kamara,NOR,9,7,42,0,11,4.0,2024,50
Taysom Hill,NOR,0,0,0,0,0,4.0,2024,50
Rashid Shaheed,NOR,11,8,83,0,25,4.0,2024,50
Jamaal Williams,NOR,2,2,8,0,4,4.0,2024,50
Chris Olave,NOR,10,8,87,0,18,4.0,2024,50
Juwan Johnson,NOR,3,2,13,0,8,4.0,2024,50
Mason Tipton,NOR,1,1,6,0,6,4.0,2024,50
Kirk Cousins,ATL,0,0,0,0,0,4.0,2024,50
Tyler Allgeier,ATL,2,2,20,0,13,4.0,2024,50
Bijan Robinson,ATL,4,4,46,0,26,4.0,2024,50
Drake London,ATL,12,6,64,0,16,4.0,2024,50
Darnell Mooney,ATL,6,3,56,0,36,4.0,2024,50
Ray-Ray McCloud,ATL,7,6,52,0,15,4.0,2024,50
Kyle Pitts,ATL,3,0,0,0,0,4.0,2024,50
