Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Delmar Glaze,T,59,100%,0,0%,4,15%,1,Raiders,4.0,2024,60
Jackson Powers-Johnson,G,59,100%,0,0%,4,15%,1,Raiders,4.0,2024,60
Kolton Miller,T,59,100%,0,0%,0,0%,1,Raiders,4.0,2024,60
Gardner Minshew II,QB,59,100%,0,0%,0,0%,1,Raiders,4.0,2024,60
Andre James,C,59,100%,0,0%,0,0%,1,Raiders,4.0,2024,60
Jakobi Meyers,WR,57,97%,0,0%,0,0%,1,Raiders,4.0,2024,60
Dylan Parham,G,51,86%,0,0%,4,15%,1,Raiders,4.0,2024,60
Tre Tucker,WR,50,85%,0,0%,3,12%,1,Raiders,4.0,2024,60
Brock Bowers,TE,48,81%,0,0%,0,0%,1,Raiders,4.0,2024,60
Harrison Bryant,TE,45,76%,0,0%,5,19%,1,Raiders,4.0,2024,60
Zamir White,RB,35,59%,0,0%,0,0%,1,Raiders,4.0,2024,60
DJ Turner,WR,25,42%,0,0%,0,0%,1,Raiders,4.0,2024,60
Alexander Mattison,RB,21,36%,0,0%,0,0%,1,Raiders,4.0,2024,60
Cody Whitehair,G,8,14%,0,0%,4,15%,1,Raiders,4.0,2024,60
John Samuel Shenker,TE,5,8%,0,0%,12,46%,1,Raiders,4.0,2024,60
Tyreik McAllister,RB,4,7%,0,0%,6,23%,1,Raiders,4.0,2024,60
Andrus Peat,G,4,7%,0,0%,4,15%,1,Raiders,4.0,2024,60
Alex Bachman,WR,1,2%,0,0%,9,35%,1,Raiders,4.0,2024,60
Isaiah Pola-Mao,FS,0,0%,59,100%,3,12%,1,Raiders,4.0,2024,60
Robert Spillane,LB,0,0%,59,100%,0,0%,1,Raiders,4.0,2024,60
Tre'von Moehrig,FS,0,0%,59,100%,0,0%,1,Raiders,4.0,2024,60
Jakorian Bennett,CB,0,0%,56,95%,0,0%,1,Raiders,4.0,2024,60
Nate Hobbs,CB,0,0%,55,93%,0,0%,1,Raiders,4.0,2024,60
Christian Wilkins,DT,0,0%,53,90%,4,15%,1,Raiders,4.0,2024,60
Adam Butler,DT,0,0%,50,85%,4,15%,1,Raiders,4.0,2024,60
Tyree Wilson,DE,0,0%,42,71%,3,12%,1,Raiders,4.0,2024,60
K'Lavon Chaisson,LB,0,0%,41,69%,5,19%,1,Raiders,4.0,2024,60
Jack Jones,CB,0,0%,39,66%,0,0%,1,Raiders,4.0,2024,60
Luke Masterson,LB,0,0%,34,58%,22,85%,1,Raiders,4.0,2024,60
Charles Snowden,DE,0,0%,29,49%,0,0%,1,Raiders,4.0,2024,60
John Jenkins,DT,0,0%,24,41%,5,19%,1,Raiders,4.0,2024,60
Amari Burney,LB,0,0%,12,20%,19,73%,1,Raiders,4.0,2024,60
Darnay Holmes,CB,0,0%,12,20%,7,27%,1,Raiders,4.0,2024,60
Tommy Eichenberg,LB,0,0%,11,19%,19,73%,1,Raiders,4.0,2024,60
Janarius Robinson,DE,0,0%,8,14%,3,12%,1,Raiders,4.0,2024,60
Nesta Jade Silvera,DT,0,0%,6,10%,5,19%,1,Raiders,4.0,2024,60
Amari Gainer,LB,0,0%,0,0%,22,85%,1,Raiders,4.0,2024,60
Christopher Smith,SS,0,0%,0,0%,20,77%,1,Raiders,4.0,2024,60
Thomas Harper,FS,0,0%,0,0%,18,69%,1,Raiders,4.0,2024,60
Ameer Abdullah,RB,0,0%,0,0%,16,62%,1,Raiders,4.0,2024,60
Sam Webb,CB,0,0%,0,0%,11,42%,1,Raiders,4.0,2024,60
AJ Cole III,P,0,0%,0,0%,9,35%,1,Raiders,4.0,2024,60
Dylan Laube,RB,0,0%,0,0%,9,35%,1,Raiders,4.0,2024,60
Daniel Carlson,K,0,0%,0,0%,9,35%,1,Raiders,4.0,2024,60
Jacob Bobenmoyer,LS,0,0%,0,0%,9,35%,1,Raiders,4.0,2024,60
Jonah Laulu,DT,0,0%,0,0%,5,19%,1,Raiders,4.0,2024,60
Jordan Meredith,G,0,0%,0,0%,4,15%,1,Raiders,4.0,2024,60
